,text,label
12950,"Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe and Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe's fiancée then fled to the Netherlands – and received the calls from the man in Rotterdam a few months later.",
12951,"Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe was angry and a woman in customer service calmed Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe down.",
12952,"he and his fiancée began writing each other text messages, and at some point, he and his fiancée went out for a meal before ultimately starting a relationship.his fiancée had no idea about Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe's political views,"" his fiancée says, sitting next to Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe in the train station café in The Hague. """,
12953,his fiancée had never thought about politics.,
12954,""" his fiancée's parents are farmers, ""very simple people.",
12955,""" When his parents learned from the police that his parents's daughter was now in the Netherlands, his fiancée says his parents asked: ""Where in China is Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe?",
12956,""" Today, his fiancée no longer has any contact with his fiancée's parents because his fiancée doesn’t want to put his parents in danger.",
12957,"his fiancée says that the threats against Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe have made his fiancée ""sad and disappointed.""",
12958,"In school, his fiancée says, his fiancée learned that ""China is the greatest country in the world, and his fiancée still believe that.",
12959,"his fiancée couldn’t imagine the government wanting to do us harm,"" his fiancée says.",
12960,"Police Knocking at the DoorThe attempts by China's overseas police force to get in touch with Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe are not, for the moment, Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe's most pressing problem.",
12961,"In September, a heavily armed Dutch police commando suddenly turned up outside Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe's apartment door in The Hague.",
12962,"Someone had called in a tip to the authorities that Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe was building a bomb.",
12963,"Similar incidents have followed: Hotel rooms have been booked under Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe's name and passport number in the Netherlands and Belgium, before these hotels then receive bomb threats, allegedly from Wang Jingyu, a 21-year-old dissident that the Chinese government has followed all the way to Europe.",
12964,"""What a strange day,"" says Damien Hirst.",
12965,You could almost mistake Damien Hirst for an astronaut.,
12966,"""It's kind of crazy to burn art,"" Damien Hirst tells the journalists gathered in Damien Hirst's gallery.",
12967,"Then Damien Hirst takes a picture, roughly the size of a sheet of paper, from a stack with colorful dots on a stack with colorful dots on it, opens the glass hood of a fireplace, and then throws a picture, roughly the size of a sheet of paper into the fire.",
12968,Hundreds more unique pieces signed by Damien Hirst will follow that day.,
12969,"By the end of the month, 4,851 images will have been incinerated.",
12970,"""The Currency,"" is Damien Hirst's latest project, and ""The Currency is focused on Non-Fungible Tokens (NFT), digital artworks in file format with certificates of authenticity on a blockchain.",
12971,"Damien Hirst had employees of Damien Hirst's studio paint 10,000 pictures with colorful dots, sold 10,000 pictures with colorful dots as image files in July 2021 at $2,000 each, and then let buyers decide whether to exchange buyers's file for a physical artwork within a year.",
12972,"Damien Hirst has always had a flair for marketing, and ""The Currency ultimately developed a momentum of ""The Currency's own.",
12973,"Sensing profits, many buyers didn't keep many buyers's files for many buyers: In August 2021, 2,000 ""Currency"" works were resold for just under $48 million, a twelvefold increase over the original price.",
12974,""" Do NFT have a future?",
12975,"Are NFT merely objects of speculation, or are NFT also of lasting artistic value?",
12976,Also: Is the Damien Hirst name perhaps the hardest currency at the end of the day?,
12977,NFT Lose on Average 92 Percent of NFT's ValueThere was considerable euphoria when NFT came into the focus of the general public at the onset of the coronavirus pandemic.,
12978,"Crypto technology, which makes digital goods tradable, had existed for some time, but Crypto technology, which makes digital goods tradable became much more important during the global lockdowns as life shifted to the digital realm.",
12979,NFT have database entries that can be used to certify files as being authentic.,
12980,"This transformed everything that had been circulating on the Internet for free up to that point into potential objects for purchase: memes, GIFs, avatars, profile pictures.",
12981,A potentially huge business.,
12982,Most of A potentially huge business had little to do with art.,
12983,"Still, most of A potentially huge business was referred to as such, and buyers of these NFT objects were often primarily concerned with profits.",
12984,Auction platforms reported record price after record price in 2020 and 2021.,
12985,The art market quickly adapted.,
12986,"Museums began buying computer art, and auction houses hired crypto specialists.",
12987,"Gallery owners bolted monitors to Gallery owners's walls and learned technical words like ""token.""",
12988,"Meanwhile, celebrities from Madonna to Marina Abramović crafted celebrities from Madonna to Marina Abramović's own NFTs and threw their own NFTs into a market where virtually anything sold, especially if there were big names behind it.",
12989,"The impact created by NFT technology in the art world was more important in 2021 than all other painters and sculptors combined, ArtReview magazine found in ArtReview magazine's annual ranking of the 100 most influential artists.",
12990,"But in November 2021, the price of the digital currency Bitcoin began to crater, dragging the other major cryptocurrencies down with the price of the digital currency Bitcoin.",
12991,"In the time since, the cryptocurrency market has lost more than half of the cryptocurrency market's volume.",
12992,"In July, OpenSea, the largest NFT art department store, laid off 20 percent of OpenSea, the largest NFT art department store's staff.You can still buy the once sought-after profile images of the ""Bored Ape Yacht Club,"" an edition of 10,000 computer-generated cartoon monkey faces.",
12993,"Monkey ""#7827,"" which sports earrings, yellow cap and glasses, was sold 15 months ago for 8,794 Ether, which was valued at 19 million euros at the time.",
12994,"Today, you can buy Monkey ""#7827,"" which sports earrings, yellow cap and glasses for the equivalent of around 172,000 euros.",
12995,"Objects, some of which were selling for many millions at the beginning of the year, have lost an average of 92 percent of Objects, some of which were selling for many millions at the beginning of the year's value.",
12996,"Today, the general mood on the market is rather downcast.Some Works Bought Before Some Works Bought Before They Are CreatedThe founders of the Bored Ape Yacht Club Are CreatedThe founders of the ""Bored Ape Yacht Club are even threatened with the possibility of a class action lawsuit over accusations that Some Works Bought Before They Are CreatedThe founders of the Bored Ape Yacht Club artificially inflated prices.",
12997,Others profiting from NFT have been a bit more contrite.,
12998,"Japanese artist Takashi Murakami apologized to buyers of Japanese artist Takashi Murakami's NFT edition ""Japanese artist Takashi Murakami Flowers"" for the falling prices and tweeted: ""Japanese artist Takashi Murakami am very sorry.""",
12999,An artist apologizing for the falling value of An artist's works: That is likely a first.,
13000,"Meanwhile, digital artist Beeple, whose collage ""Everydays: The First 5,000 Days"" sold for about $69 million at Christie's last year, making him one of the three most expensive living artists in the world, bought an old warehouse in South Carolina and now wants to focus his work on an analog exhibition space.",
13001,"So, is everything back to square one, back to brush and canvas?",
13002,Is digital art disappearing again as suddenly as digital art appeared two years ago?There are computer images and virtual worlds that weren't just created for a quick profit.,
13003,A scene of serious artists has formed in recent years whose main tool will remain the computer.,
13004,One is the Lithuanian digital artist Ivona Tau.,
13005,"On an October evening in Berlin, the Lithuanian digital artist Ivona Tau is looking expectantly at a monitor measuring about two square meters.",
13006,"It is the opening of the Lithuanian digital artist Ivona Tau's exhibition ""Nondescriptives.""",
13007,Nothing can be seen on a monitor measuring about two square meters yet.,
13008,Next to the Lithuanian digital artist Ivona Tau is a man who bought one of the Lithuanian digital artist Ivona Tau's works.,
13009,one of her works is set to appear on a monitor measuring about two square meters in front of a man who bought one of her works at any moment.,
13010,The unique thing about it: Neither the Lithuanian digital artist Ivona Tau nor a man who bought one of her works have seen one of her works yet.,
13011,"one of her works is first created at the moment of purchase.Then, the Lithuanian digital artist Ivona Tau exults.",
13012,"The guests standing around, most of The guests standing around, most of them men in jeans and sneakers men in jeans and sneakers, turn to a monitor measuring about two square meters.",
13013,The new artwork has appeared.,
13014,"Branch-like structures appear brightly in front of a gloomy background, reminiscent of a birch forest, with remnants of industrial ruins in between - eerie and poetic at the same time.",
13015,"the Lithuanian digital artist Ivona Tau holds a PhD in artificial intelligence and works as an artist, programmer and photographer.",
13016,"In the Lithuanian digital artist Ivona Tau's series of works, an algorithm melds images of factory buildings with images of trees.",
13017,"Surreal designs emerge in the process, with random generators playing a crucial role.This trend is known as ""live minting"" in the digital art scene.",
13018,And This trend would be inconceivable without NFT: Because the works are created as NFTs on a blockchain only at the moment of the works's purchase.,
13019,"Basically, This trend creates an intimate, special moment between artist and buyer that is intentional but not entirely controllable.",
13020,"This trend is more of a happening than an exhibition, and there are now promoters focused specifically on This trend.",
13021,"The crypto art scene travels to This trend in the same way classic art collectors go to art fairs.Even if they didn't fetch the crazy top prices of the profile picture series, serious NFT artists like the Lithuanian digital artist Ivona Tau have also benefited from the attention brought by the crypto boom.",
13022,Many have earned money from their work for the first time in the past two years.,
13023,"At art fairs like Paris + par Art Basel this fall, digital art will be sold using NFT technology.A Genre with Its Own HistoryOnce, a drag artist led her to an altar and engaged her in a conversation about love before she was virtually ""married"" to her digital work, curator Anika Meier recalls of one live minting event.",
13024,"curator Anika Meier is an expert on NFT and conceptualizes exhibitions online, in galleries and in museums.",
13025,"As a genre, computer art has computer art's own history, even if many aren't familiar with its own history.",
13026,"In fact, however, technology is developing so quickly that even experts don't have a whole lot of confidence in even experts's predictions.curator Anika Meier advocates accepting NFT as an artist's technical tool, but not conflating everything associated with NFT with art.",
13027,"With the crypto boom, the much-needed market shakeout is now taking place in The crypto art scene, says curator Anika Meier.",
13028,What remains are those who had always been there producing digital work.Manuel Rossner has long been so well established that Manuel Rossner can calmly accept price slumps.,
13029,"""Last year had a crazy dynamic.",
13030,Last year was an adventure.,
13031,But Manuel Rossner'm also glad the crypto hype has died down a bit.,
13032,"The focus is now shifting to more interesting projects,"" Manuel Rossner says.",
13033,Manuel Rossner has been building digital spaces and sculptures since 2012 and is one of the most sought-after German artists on the scene.,
13034,AdvertisingRead moreThis live page is no longer being updated.,
13035,"""President Erdogan noted that the steps to be taken by Sweden and Finland would determine how fast the approval process... would go and when the approval process would be concluded,"" the Turkish presidency said.&gt;&gt;",
13036,"""We've sent the stamps to America, Australia,"" she said as she stuck the stamps to envelopes.",
13037,"""People are excited about these events and wait for the good news.""&gt;&gt;",
13038,"Replenishing US arms supplies a matter of ‘urgency’ amid huge shipments to Ukraine $400 million more in military aid includes contracts for 1,100 Phoenix Ghost drones, funding to refurbish 45 tanks and an additional 40 riverine boats, among other systems, the Pentagon said.4:56pm: Netherlands to supply Ukraine with tanks and other weaponsThe Netherlands will supply Ukraine with tanks and other heavy military equipment with a total worth of 120 million euros ($119 million), the Dutch defence ministry said on Friday.Netherlands said Netherlands would spend 45 million euros on T-72 tanks, as Netherlands cooperates with US's and the Czech Republic on a shipment of 90 modernised Czech tanks.4:17pm: Round-the-clock curfew imposed in Ukraine's Kherson, Russian-installed official saysA 24-hour curfew has been imposed in Kherson, the Russian-installed deputy governor of the region said on Friday, amid what the Russian-installed deputy governor of the region said was a likely Ukrainian offensive.In video message posted on Telegram, Moscow-installed official Kirill Stremousov said that A curfew was necessary ""in order to defend Moscow-installed official Kirill Stremousov's city of Kherson"" from what Moscow-installed official Kirill Stremousov referred to as ""terrorist attacks"".",<triplet> Netherlands <subj> Ukraine <obj> Intend
13039,"""There were also rumours of Russian checkpoints in Kherson and just outside Kherson no longer being manned.",
13040,"[...] But Ukrainian military and international observers, the Institute for the Study of War think-tank in particular, say that that's not the only thing Ukrainian military and international observers, the Institute for the Study of War think-tank in particular're seeing.",
13041,“So people are wondering how to interpret what Russia are exactly doing.,
13042,"The Ukrainians certainly don't think 'oh look Russia're leaving, letThe Ukrainians march on in and everything will be fine'.",
13043,There are a lot of people saying this must be some kind of trap.,
13044,""" 01:34A woman looks out of a bus window as civilians evacuated from the Russian-controlled Kherson region of Ukraine arrive at a local railway station, on November 2, 2022.",
13045,"© Alexey Pavlishak, Reuters  2:28pm: G7 ministers warn of severe consequences if Russia uses nuclear or chemical weaponsThe foreign ministers of G7 said on Friday any use of chemical, biological, or nuclear weapons by Russia would be met with severe consequences, and renewed G7 ministers's call on Russia to end the war in Ukraine.Russia's irresponsible nuclear rhetoric is unacceptable,"" G7 ministers said in a joint statement. """,
13046,"the Ukrainian capital of Kyiv Mayor Vitali Klitschko said 450,000 apartments in the Ukrainian capital of Kyiv did not have electricity on Friday.",
13047,"“Kyiv Mayor Vitali Klitschko appeal to all residents of the Ukrainian capital of Kyiv: save electricity as much as possible, because the situation remains difficult!”",
13048,Kyiv Mayor Vitali Klitschko wrote on Telegram.,
13049,"In Ukraine's president's address, Ukraine's president described the targeting of energy infrastructure as a sign of weakness.",
13050,"""Both agreed on the need to send a continued strong signal to Russian President Vladimir Putin that intimidation would not work.""",
13051,"""Everyone agreed on the need to extend the Black Sea grain initiative,"" a senior US State Department official said.11:18am: Russian families bemoan Ukraine military draft 'chaos'Seething with anger, Russian beautician Tatyana describes the Kremlin's military mobilisation as ""complete horror.""",
13052,In early October Russian beautician Tatyana's young nephew was called up in the town of Krasnogorsk northwest of Moscow as part of the Kremlin's's drive to prop up Russian forces fighting in Ukraine.,
13053,"When The family arrived, no one was waiting for The family, and nothing was organised.",
13054,"""On September 21, Russian President Vladimir Putin announced the start of a ""partial"" military mobilisation, Russia's first enlistment since World War II.",
13055,"In late October, the Dutch defence ministry announced the draft's completion, saying that 300,000 reservists had been called up.",
13056,"“As influential powers, China and Germany's should work together in times of change and chaos to make more contributions to world peace and development.",
13057,"""Hunger must not be used as a weapon.""",
13058,"an interfaith summit was Pope Francis's second such conference in as many months, following one in Kazakhstan, evidence of Pope Francis core belief that moments of encounter among people of different faiths can help heal today’s conflicts and promote a more just and sustainable world.",
13059,"""Russia must immediately stop the attacks under which the civilian population is suffering daily and withdraw from Ukraine.""",
13060,"(FRANCE 24 with AFP, AP and REUTERS)  © France Médias Monde graphic studio  Daily newsletterReceive essential international news every morningSubscribe Take international news everywhere with you!",
13061,"Download the France 24 app</Text></Article><Article url=""https://www.france24.com/en/france/20221104-french-far-right-mp-suspended-from-parliament-for-back-to-africa-outburst"" paper=""f24""><Text>AdvertisingRead more""Go back to Africa!""",
13062,"the sanctions was only the second such sanction imposed by National Assembly.left-wing MP Carlos Martens Bilongo, had called for tough action over what left-wing MP Carlos Martens Bilongo called The remark by Gregoire de Fournas, a lawmaker from Marine Le Pen's opposition National Rally (RN).",
13063,Hundreds of protesters had gathered in front of National Assembly on Friday ahead of the sanctions decision.,
13064,"""I am Black, such words have been targeted at ""I before,"" ""I said at Marine Le Pen's opposition National Rally (RN), ""and for ""I to hear such words in National Assembly, it's shocking.",
13065,It must be the last time.,
13066,"""Le Pen and Marine Le Pen's's party - the second largest in the assembly with 89 lawmakers - rejected accusations of racism and insteadaccused their opponents of misrepresenting what a Black legislator said.a Black legislator ""obviously spoke about the migrants transported in boats by NGO.",
13067,"The controversy created by our political opponents ... will not deceive the French,"" Marine Le Pen's said on Thursday.",
13068,"""Mrs Le Pen has still not told MP to leave, so Marine Le Pen's is complicit,"" Interior Minister Gerald Darmanin said.",
13069,(Reuters)Daily newsletterReceive essential international news every morningSubscribe Take international news everywhere with you!,
13070,"""In order to make our country successful and safe and glorious, Trump will very, very, very probably do it again, OK?",
13071,"Very, very, very probably,"" Trump teased to rapt applause at a rally.""",<triplet> Trump <subj> Trump <obj> Yield
13072,Get ready.,
13073,That's all Trump'm telling you.,
13074,Very soon.,
13075,Get ready.,
13076,"""I've got a plan to bring costs down, especially for health care, energy, and other everyday expenses... The Republican plan is very different,"" Joe Biden said in a statement.",
13077,"""They want to increase prescription drug costs, health insurance costs, and energy costs, while giving more tax breaks to big corporations and the very wealthy.""",
13078,(AFP)Daily newsletterReceive essential international news every morningSubscribe Take international news everywhere with you!,
13079,AdvertisingRead moreFrancis has visited about 10 predominantly Muslim states since AdvertisingRead moreFrancis's election in 2013.,
13080,(Reuters)Daily newsletterReceive essential international news every morningSubscribe Take international news everywhere with you!,
13081,"""We did everything we could to appease ""activist groups"" that were pressuring advertisers.",
13082,Extremely messed up!,
13083,"'Return home'The company said that in order to ""ensure the safety"" of employees and sensitive data, the main offices would remain closed and all badge access suspended.",
13084,"""Those on the way to the office should turn around and return home,"" AdvertisingRead moreA company-wide email seen by AFP added.AdvertisingRead moreA company-wide email seen by AFP also said that those still employed at Twitter would find out on those still employed at the company's company email, while those shown the door would get notice on those shown the door's personal email.Some workers had already begun to learn Some workers's fates and took to Twitter to say goodbye to colleagues.",
13085,(AFP)Daily newsletterReceive essential international news every morningSubscribe Take international news everywhere with you!,
13086,"Download the France 24 app</Text></Article><Article url=""https://www.france24.com/en/tv-shows/revisited/20221104-five-years-after-far-right-rally-us-city-of-charlottesville-remains-traumatised"" paper=""f24""><Text>AdvertisingOn August 12, 2017, Charlottesville, a liberal college town in the US state of Virginia, became the scene of a protest by White supremacists, including members of the Ku Klux Klan.",
13087,"a protest by White supremacists, including members of the Ku Klux Klan had been called to oppose Charlottesville, a liberal college town in the US state of Virginia's decision to take down a statue of Robert E. Lee, the Confederate general during the American Civil War.",
13088,"a protest by White supremacists, including members of the Ku Klux Klan was authorised by a judge in the name of freedom of speech.Counter-demonstrators made up of local residents, students and anti-racist groups also took to the streets, angered by footage of a torchlight parade by White supremacists, including members of the Ku Klux Klan from the previous evening.",
13089,Daily newsletterReceive essential international news every morningSubscribe Take international news everywhere with you!,
13090,"Download the France 24 app</Text></Article><Article url=""https://observers.france24.com/en/europe/20221104-ukraine-president-zelensky-book-mein-kampf-debunked"" paper=""f24""><Text>AdvertisingRead moreIf moreIf only have a minute: Since October 19, French, English and Russian accounts have been sharing what French, English and Russian accounts say are images of the new book from Ukrainian President Volodymyr Zelensky.",
13091,"According to images of the new book from Ukrainian President Volodymyr Zelensky, the new book from Ukrainian President Volodymyr Zelensky bears a striking similarity to ""Mein Kampf"", the Nazi manifesto by Adolf Hitler.",
13092,"images of the new book from Ukrainian President Volodymyr Zelensky have been shared more than 1,000 times, but images of the new book from Ukrainian President Volodymyr Zelensky are actually photoshopped.",
13093,We checked out images of the new book from Ukrainian President Volodymyr Zelensky and found images of the new book from Ukrainian President Volodymyr Zelensky were edited by looking at inconsistencies in the cover design in several posts.,
13094,"While Ukrainian President Volodymyr Zelensky will indeed be publishing the new book from Ukrainian President Volodymyr Zelensky soon, the new book from Ukrainian President Volodymyr Zelensky has a different title and cover design.The fact-check, in detail:Many posts online are sharing two images of book covers side by side.",
13095,On the left is supposedly the new book by Ukrainian President Volodymyr Zelensky.,
13096,"On the right is the cover of Adolf Hitler's book ""Mein Kampf"", published in 1925, which set the framework for Nazi ideology.People have pointed out the striking similarities between two images of book covers side by side.",
13097,"Ukrainian President Volodymyr Zelensky's alleged book is entitled ""Моя боротьба"", the equivalent of ""My Struggle"" in English or ""Mein Kampf"" in German.",
13098,"This title is said to appear on a diagonal band on the cover, just like that of ""Mein Kampf"", the Nazi manifesto by Adolf Hitler, in the colours of the Ukrainian flag, blue and yellow.",
13099,"""On two images of book covers side by side writes [sic] 'My fight'"", said this tweet in English, shared over a thousand times.",
13100,"images of the new book from Ukrainian President Volodymyr Zelensky were shared in this tweet in French, which says, ""Ukrainian President Volodymyr Zelensky is releasing a book titled 'My Struggle', which is the exact translation of ""Mein Kampf"", the Nazi manifesto by Adolf Hitler's [...] A coincidence?",
13101,Absolutely not.,
13102,"Same look, same agenda.",
13103,"""The photos also circulated in pro-Russian networks, like this Telegram channel which has more than 800,000 subscribers.",
13104,"There is also a video which shows someone handling the new book from Ukrainian President Volodymyr Zelensky, cardboard boxes in the background.",
13105,"""We have launched the new book from Ukrainian President Volodymyr Zelensky, you will soon see the new book from Ukrainian President Volodymyr Zelensky on sale,"" says someone in Russian in the background.In a video which shows someone handling the book, cardboard boxes in the background, we can see that the back cover of the new book from Ukrainian President Volodymyr Zelensky has the Ukrainian coats of arms on the back cover of the book, but no summary or other information.A video shows the alleged book written by Ukrainian President Volodymyr Zelensky.",
13106,"Observers In two other photos shared in a Russian Telegram channel, the new book from Ukrainian President Volodymyr Zelensky even appears to be in the hands of the president Ukrainian President Volodymyr Zelensky.",
13107,"""The Israeli embassy organised a launch of the new book from Ukrainian President Volodymyr Zelensky.",
13108,"The first copy autographed by Ukrainian President Volodymyr Zelensky was offered as a gift to Prime Minister Naftali Bennett,"" reads the caption.Screenshot of a Telegram post from October 21, 2022, in which the new book from Ukrainian President Volodymyr Zelensky appears in the hands of Ukrainian President Volodymyr Zelensky.",
13109,"© Observers Inconsistencies visible on the book cover...However, several elements indicate that the new book from Ukrainian President Volodymyr Zelensky never existed, as explained by the American verification media Lead Stories or Italian Open online.There are clear inconsistencies in the various photos and videos of the new book from Ukrainian President Volodymyr Zelensky.",
13110,"In the close-up, the photo is cropped above Ukrainian President Volodymyr Zelensky's hair.",
13111,"However, in the video where a man is holding the new book from Ukrainian President Volodymyr Zelensky in a man's hand, we can read the name of Ukrainian President Volodymyr Zelensky above a man's photograph, written in white.A comparison of the supposed images of Ukrainian President Volodymyr Zelensky's book.",
13112,"Observers As for the book cover, the book cover seems to be a photoshop job.",
13113,"Indeed, the same photo of Ukrainian President Volodymyr Zelensky is found on the official website of Ukrainian President Volodymyr Zelensky, in a publication dated October 6, 2022.",
13114,"This photo was taken during a speech given on the same day and available on Ukrainian President Volodymyr Zelensky's YouTube channel, in which Ukrainian President Volodymyr Zelensky thanks those who are fighting for the Ukrainian victory.",
13115,The background has been removed and replaced by a black background.Comparison between an image from a speech by Ukrainian President Volodymyr Zelensky on the same day (left) and what is presented as Ukrainian President Volodymyr Zelensky's book (right).,
13116,"Observers  There are no indications of the new book from Ukrainian President Volodymyr Zelensky's publisher, nor the possibility that many copies were printed for sale.",
13117,"In various images, we only see one individual copy of the new book from Ukrainian President Volodymyr Zelensky.",
13118,…and a photoshopped image of Ukrainian President Volodymyr Zelensky holding the bookWe found the original version of the photo that shows Ukrainian President Volodymyr Zelensky holding the new book from Ukrainian President Volodymyr Zelensky through a reverse image search (click here to find out how).,
13119,"the original version of the photo that shows Zelensky holding the book appeared in this tweet in Russian published on September 2, 2021.",
13120,The book Ukrainian President Volodymyr Zelensky is holding in the photo is in fact something completely unrelated.,
13121,"The caption of this tweet in Russian published on September 2, 2021.",
13122,"The says, ""Members of the U.S. Congress offered the new book from Ukrainian President Volodymyr Zelensky to Ukrainian President Volodymyr Zelensky"".",
13123,Comparison between images published on the same day (left) and the photomontage shared in recent days (right).,
13124,Observers  The whole sequence can be found on the YouTube channel for the Ukrainian programme TSN.,
13125,But the new book from Ukrainian President Volodymyr Zelensky's nothing like the one suggested in these posts.,
13126,"the new book from Ukrainian President Volodymyr Zelensky is a collection of 16 of Ukrainian President Volodymyr Zelensky's speeches, selected by Ukrainian President Volodymyr Zelensky and accompanied by an introduction.",
13127,"On the Publishing house Penguin Books website, you can find the book itself, described as ""The only book officially authorised by Ukrainian President Volodymyr Zelensky"".",
13128,"the new book from Ukrainian President Volodymyr Zelensky is set to be released on December 6, 2022.",
13129,"the Penguin Books website also shows the cover of the new book from Ukrainian President Volodymyr Zelensky, much different from the one pictured in various posts online.",
13130,Screenshot from the Publishing house Penguin Books website showing Ukrainian President Volodymyr Zelensky's upcoming book.,
13131,"Publishing house Penguin Books Download the app</Text></Article><Article url=""https://tass.com/world/1532555"" paper=""tass""><Text>MUNSTER /Germany/, November 4.",
13132,"""Today Foreign ministers of the Group of Seven nations establish a the Group of Seven nations coordination mechanism to help Ukraine repair, restore and defend Ukraine's critical energy and water infrastructure,"" a joint statement adopted after their meeting in Germany’s Munster on Friday reads.",
13133,"""Foreign ministers of the Group of Seven nations look forward to the 13 December international conference in Paris aimed at supporting Ukraine's civilian resilience, organized by France and Ukraine.""",
13134,"""We also welcome the outcomes of the 25 October International Experts Conference in Berlin and remain committed to contribute to the recovery, reconstruction and modernization of Ukraine.",
13135,"Foreign ministers of the Group of Seven nations will stand firmly with Ukraine for as long as it takes,"" a joint statement adopted after their meeting in Germany’s Munster on Friday says.",
13136,"MINSK, November 4.",
13137,/TASS/.,
13138,"""We have agreed together with Russia to set up a joint cluster of satellites.",
13139,This will be done not only for military purposes.,
13140,Russia is huge.,
13141,""".",
13142,"CAIRO, November 4.",
13143,/TASS/.,
13144,"Presidents and heads of government of more than 120 countries have confirmed Presidents and heads of government of more than 120 countries's participation in the 27th Conference of the Parties to the United Nations Framework Convention on Climate Change (COP-27), which will be held in Egyptian Sharm el-Sheikh, the Egyptian government's special representative for COP27 Wael Aboulmagd said on Friday.the Egyptian government's special representative for COP27 Wael Aboulmagd said that the alleged participation of Chinese President Xi Jinping and Indian Prime Minister Narendra Modi was not confirmed.",
13145,"However, according to the Egyptian government's special representative for COP27 Wael Aboulmagd, many leaders of African countries will come to the 27th Conference of the Parties to the United Nations Framework Convention on Climate Change (COP-27), which will be held in Egyptian Sharm el-Sheikh this year.",
13146,the Egyptian government's also expects to welcome many civil organizations.The Russian delegation to COP27 will be headed by Special Presidential Representative on Climate Issues Ruslan Edelgeriev.,
13147,"MINSK, November 4.",
13148,/TASS/.,
13149,"However, President Alexander Lukashenko emphasized that the Belarusian military personnel is not directly involved in Russia’s special military operation in Ukraine - the goal of MINSK is to prevent any strikes on Ukraine.",
13150,"Belarus also provides medical and humanitarian assistance to citizens of other countries, including refugees.",
13151,"Russian President Vladimir Putin publicly the comments the evacuation of civilians from parts of Ukraine's southern Kherson region on Friday, the latest sign of Russia's retreat in one of the most bitterly contested areas in Ukraine's.",
13152,"Late on Friday, Ukrainian President Volodymyr Zelenskyy said the fiercest fighting over the last week had taken place around Bakhmut and Soledar, in the eastern Donetsk region, about 500 kilometres northeast of Ukraine's southern Kherson region.",
13153,"""They have large amounts of tanks and people, but The company's deputy commander, identified only as Vitalyi don't think they have a realistic plan to stay more than one or two weeks,"" The company's deputy commander, identified only as Vitalyi said.Police officers inspect destroyed apartment buildings after Russian shelling in Pokrovsk, the Donetsk region, on Friday in Ukraine's.",
13154,"""We will fight as well.",
13155,his soldiers have nowhere else to go.,
13156,Ukraine's is his soldiers's home.,
13157,Ukraine's is his soldiers's land.,
13158,"""The regional capital, which is located on the west bank at the mouth of the Dnipro River, is the only big city Russia's has captured intact since Russia's's invasion in February. """,
13159,"The regional capital, which is located on the west bank at the mouth of the Dnipro,'s loss for Russian forces would be one of the severest blows of the war.",
13160,"""The regional capital, which is located on the west bank at the mouth of the Dnipro, controls land access to Russian-occupied Crimea, and securing ""The regional capital, which is located on the west bank at the mouth of the Dnipro, was one of the few successes of an otherwise disastrous Russian campaign.U.S.",
13161,pledges $400M in additional security aidU.S.,
13162,Defence Secretary Lloyd Austin's most optimistic comments on the counter-offensive to date.,
13163,"""A Ukrainian serviceman arranges a dugout at a position on a front line, amid Russia's's attack on Ukraine's, in the Mykolaiv region of Ukraine's on Friday.",
13164,"(Valentyn Ogirenko/Reuters)The Pentagon later announced $400 million US worth of additional security assistance, including HAWK air defences against Russian drones and cruise missiles.",
13165,"$400 million US worth of additional security assistance, including HAWK air defences against Russian drones and cruise missiles brought the amount of U.S. military aid sent to Kyiv to more than $18.2 billion US since its invasion in February.A Western official, speaking on condition of anonymity, said some Russian military commanders had already moved across the Dnipro River to the east, effectively abandoning the troops under some Russian military commanders's command on the opposite bank.",
13166,"Russia's blamed Ukraine's, but Kyiv has not claimed responsibility.",
13167,There weren't any immediate reports of clashes.U.S.,
13168,"and South Korean forces have been conducting joint ""Vigilant Storm"" aerial exercises involving about 240 warplanes, including F-35s.",
13169,"ongoing joint exercises by hundreds of U.S. and South Korea military planes had been scheduled to end Friday, but the allies The extension of the drills ongoing joint exercises by hundreds of U.S. and South Korea military planes to Saturday in response to North Korea's's intensified testing activity this week.The extension of ongoing joint exercises by hundreds of U.S. and South Korea military planes was announced on Thursday after North Korea's test-the launch an ICBM, which triggered evacuation alerts and temporarily halted trains in Japan.",
13170,North Korea's subsequently fired three additional missiles into the sea and shot around 80 artillery rounds into the eastern parts of maritime buffer zones created by the rivals off the rivals's eastern and western coasts in 2018 as part of agreements to reduce tensions.Visitors look toward North Korea's from Imjingak Pavilion in Paju on Friday.,
