,text,label,entail_prob
285,"""""Of course we can't wait to see Lionel Messi and his teammates,"" added cleaner Rosa Rodríguez, 63. """,<triplet> cleaner Rosa Rodríguez <subj> Lionel Messi <obj> Engage In Material Cooperation,0.5510495901107788
286,"“Work must be intensified through the border services and the Federal Security Service [FSB],” Russia’s's state-owned RIA news agency cited President Vladimir Putin as saying on Tuesday (AEDT).",<triplet> Russia’s's state-owned RIA news agency <subj> President Vladimir Putin <obj> Make Public Statement,0.8494207859039307
287,"When asked if Japan will consult with SEOUL if Japan decides to strike the DPRK, a Japanese representative answered in the negative, prompting concern in South Korea.",<triplet> Japan <subj> SEOUL <obj> Express Intend to Cooperate,0.853428065776825
288,"""the Netherlands-based National Platform for Slavery Past again petitions Canada to apologize for Canada's role in slaveryBlack leaders want Canada to apologize for Canada's history of slaveryThat was underscored earlier this month when an independent investigation found widespread racism at the Dutch Foreign Ministry and Canada's diplomatic outposts around the world.",<triplet> Canada <subj> Canada's history <obj> Engage In Diplomatic Cooperation,0.6005584001541138
289,"Ediquier Barrera wants to go back, but Ediquier Barrera restrains Ediquier Barrera because in Brazil the children have started to enjoy studying again, and Ediquier Barrera's mother, who suffered a stroke, gets treatment from the SUS ( Brazilian Unified Health System).",<triplet> Ediquier Barrera <subj> Ediquier Barrera <obj> Coerce,0.9478513598442078
290,"Read more. . . CONMEBOL rewards Argentina’s with US$10 million, looks ahead to 2030 World Cup After Argentina’s started Argentina’s's campaign with a stunning loss to Saudi Arabia, it was captain and team talisman Lionel Messi whose performances helped drive Argentina’s to five straight victories before Sunday’s showdown.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.8475797772407532
291,"related newsAborted World Cup bus parade a snapshot of Argentina's charm and viceCONMEBOL rewards Argentina with US$10 million, looks ahead to 2030 World CupGuardiola salutes World Cup winners Álvarez and Messi'Muchachos' – the song that marked Argentina's World Cup campaignIn this newspersonalities:Lionel Messitopics:SportFootball2022Qatar 2022World Cup 2022ArgentinaFranceWorld Cup FinalPressNewspapersMessiReaction </Text></Article><Article url=""https://www.batimes.com.ar/news/sports/argentina-awaits-to-welcome-home-its-world-cup-winners.phtml"" paper=""bat""><Text>Lionel Messi and Lionel Messi's teammates set off for Argentina with the most coveted prize in football as millions of compatriots waited to welcome Lionel Messi and his teammates home on Monday and catch a glimpse of the World Cup trophy.",<triplet> Argentina <subj> Argentina's charm <obj> Engage In Diplomatic Cooperation,0.5796465873718262
292,"'"" A US congressional inquiry into last year's Capitol riot also criticised ex-President Donald Trump's eldest daughter Ivanka Trump, a former White House aide, for not being ""forthcoming"" with investigators.",<triplet> A US congressional inquiry <subj> ex-President Donald Trump's eldest daughter <obj> Disapprove,0.9751131534576416
293,"It is yet not clear if the justice department will ultimately indict former president Donald Trump; doing so would be a historic move, made more consequential by the fact that former president Donald Trump is once again running for president.",<triplet> the justice department <subj> former president Donald Trump <obj> Coerce,0.6380116939544678
294,Sports Minister Amelie Oudea-Castera had said early Monday that the team who were driven straight to the square from the airport after touching down from Qatar planned to go to the Place de la Concorde in central Paris.,<triplet> Sports Minister Amelie Oudea-Castera <subj> the Place de la Concorde <obj> Express Intend to Cooperate,0.9840630292892456
295,"London: Prince Harry and wife Meghan, have teased a new Netflix series to be aired later this month which praises, among others, the leadership of teenage climate activist Greta Thunberg and New Zealand Prime Minister Jacinda Arden.",<triplet> Prince Harry <subj> a new Netflix series <obj> Yield,0.7494133710861206
296,"I just have to hope that maybe The Kyrychenko family can bring The Kyrychenko family's experience back to their country and a school for their eldest son Roman, who has cerebral palsy and learning disabilities could open there.",<triplet> The Kyrychenko family <subj> The Kyrychenko family's experience <obj> Consult,0.5886861085891724
297,"a Californian company, Elroy Air's Kofi Asante researched autonomous trucks at Uber's freight arm.",<triplet> Elroy Air's Kofi Asante <subj> Uber's freight arm <obj> Investigate,0.9955963492393494
298,"""We have seen the [Belarusian President Alexander] Lukashenko regime essentially cede the [Belarusian President Alexander] Lukashenko regime's sovereignty, cede the [Belarusian President Alexander] Lukashenko regime's independence to Moscow.",<triplet> the [Belarusian President Alexander] Lukashenko regime's independence <subj> Moscow <obj> Yield,0.9180228114128113
299,"'ENTRENCHED'The RCN has criticised Prime Minister Rishi Sunak's government for refusing to discuss pay as part of stalled negotiations to end the dispute, and warned the strikes could be repeated in the coming months.",<triplet> RCN <subj> Prime Minister Rishi Sunak's government <obj> Disapprove,0.9846192002296448
300,Zelensky greets Ukrainian fighters on the front line in Bakhmut's during an unannounced visit on Dec. 20.,<triplet> Zelensky <subj> Ukrainian fighters <obj> Engage In Diplomatic Cooperation,0.7149396538734436
301,6:30am: US and Iran clash over Russian use of drones in Ukraine US and US's allies have clashed with Iran and Russia's at a contentious UN Security Council meeting over Western claims that Tehran is supplying Russia's with drones to attack Ukraine – with US accusing the UN secretary-general of “yielding to Russian threats” and failing to launch an investigation.,<triplet> US <subj> Russian use <obj> Fight,0.5693955421447754
302,"According to Ukrainian Minister for Digital Tranformation Mikhail Fyodorov, Ukraine will receive another 10,000 Starlink antennas in the coming months.","<triplet> Ukraine <subj> another 10,000 Starlink antennas <obj> Consult",0.9821877479553223
303,"CBC's/Radio-Canada has learned that at the Fort Erie Peace Bridge in Niagara Region, the Canada Border Services Agency (CBSA) officers are equipped with radios made by Hytera, a telecommunications company based in Shenzhen, China.",<triplet> CBC's/Radio-Canada <subj> the Fort Erie Peace Bridge <obj> Consult,0.8924651145935059
304,North Korea's state media routinely criticize Japanese colonial wrongdoing.,<triplet> North Korea's state media <subj> Japanese colonial wrongdoing <obj> Disapprove,0.8508026599884033
305,"On December 15, Serbian President Aleksandar Vucic announced that the Cabinet had made a decision to send a request to the NATO mission in Kosovo and Metohija to return Serbian military and police to Kosovo and Metohija in accordance with UN Security Council resolution 1244.",<triplet> Serbian military <subj> Kosovo <obj> Consult,0.7523437738418579
306,"Read more. . . CONMEBOL rewards Argentina with US$10 million, looks ahead to 2030 World Cup ""Argentina're world champions, but nothing more.",<triplet> CONMEBOL <subj> Argentina <obj> Engage In Diplomatic Cooperation,0.590681791305542
307,8 billion in military aid signals an expansion by the US in the kinds of advanced weaponry the US will send to Ukraine to bolster Ukraine's air defences against what has been an increasing barrage of Russian missiles in recent weeks.,<triplet> the US <subj> Ukraine <obj> Provide Aid,0.9715977907180786
308,"MINSK and Moscow have found solutions on all fronts during these negotiations, Prime Minister Roman Golovchenko of Belarus noted.",<triplet> Prime Minister Roman Golovchenko <subj> Moscow <obj> Make Public Statement,0.6637327075004578
309,"– TIMES/AFPrelated newsArgentina’s elaborate ploy to lure tourists has begunDelirium grips Buenos Aires on a chaotic day for the agesAborted World Cup bus parade a snapshot of Argentina's's charm and viceCONMEBOL rewards Argentina's with US$10 million, looks ahead to 2030 World CupIn this newstopics:ReactionArgentinaVictory ParadeObeliskCasa RosadaChampionsWorld CupWinnersWinning </Text></Article><Article url=""https://www.batimes.com.ar/news/argentina/huge-crowds-force-authorities-to-abort-argentinas-world-cup-victory-parade.phtml"" paper=""bat""><Text>Argentina’s World Cup victory parade through Buenos Aires and Buenos Aires's surroundings came to an early halt on Tuesday as authorities ordered Argentina’s World Cup victory parade through Buenos Aires and its surroundings's cancellation amid security concerns.",<triplet> Argentina <subj> Argentina's's charm <obj> Engage In Diplomatic Cooperation,0.6896123290061951
310,"United Nations tweeted that media freedom was ""not a toy"", while European Union threatened Twitter's with sanctions.",<triplet> European Union <subj> Twitter <obj> Threaten,0.938010573387146
311,In the past Elon Musk has obeyed Twitter's polls.,<triplet> Elon Musk <subj> Twitter's polls <obj> Yield,0.721630334854126
312,"Earlier, the Axios news portal reported citing own sources that Ukrainian President Vladimir Zelensky’s will visit New York on December 21 to address a joint session of the US Congress.",<triplet> Ukrainian President Vladimir Zelensky <subj> New York <obj> Consult,0.5815922617912292
313,"Earlier, the Axios news portal reported citing own sources that Ukrainian President Vladimir Zelensky’s will visit the US capital on December 21 to address a joint session of the US Congress.",<triplet> Ukrainian President Vladimir Zelensky <subj> the US capital <obj> Consult,0.6597991585731506
314,"Wedbush analyst Dan Ives noted that ""advertisers have run for the hills and left Twitter squarely in the red ink potentially on track to lose roughly $4 billion per year. """,<triplet> Wedbush analyst Dan Ives <subj> Twitter <obj> Make Public Statement,0.9920027256011963
315,Aides have also reportedly been calling Donald Trump's old network of contacts asking his old network of contacts to phone Donald Trump to lift Donald Trump's spirits.,<triplet> Donald Trump's old network <subj> Donald Trump's spirits <obj> Consult,0.5591573119163513
316,"10:02am: Grossi to visit Russia's on Grossi will visit Russia's on Thursday for discussions on the creation of a security zone around the Zaporizhzhia nuclear power plant in southern Ukraine, the RIA Novosti news agency reported, citing Russia's's envoy to the international institutions in Vienna.",<triplet> Grossi <subj> Russia <obj> Consult,0.6769750118255615
317,"'Cold shoulder'The RCN has criticised Britain's stance and accused Health Secretary Steve Barclay of adopting a ""macho"" negotiating style during recent brief meetings.",<triplet> RCN <subj> Britain's stance <obj> Disapprove,0.9967079162597656
318,"After that, Ukrainian President Vladimir Zelensky will go to the Capitol Hill.",<triplet> Ukrainian President Vladimir Zelensky <subj> the Capitol Hill <obj> Express Intend to Cooperate,0.7050191164016724
319,The aid signals an expansion by the U. S. S. in the kinds of advanced weaponry the U. S. will send to Ukraine's to bolster Ukraine's's air defences against what has been an increasing barrage of Russian missiles in recent weeks.,<triplet> the U. S. <subj> Ukraine <obj> Provide Aid,0.9922246932983398
320,"Nato's's original goal was to challenge Russian expansion after World War Two, but the Kremlin has long argued Nato's's acceptance of former Soviet allies as members threatens the Kremlin's security.",<triplet> Nato's's acceptance <subj> the Kremlin's security <obj> Threaten,0.5667352676391602
321,"The one exception to those warm calls came in June, soon after Democratic President Joe Biden notified Zelensky that an additional $1 billion package was headed to moreUkraine.",<triplet> Democratic President Joe Biden <subj> Zelensky <obj> Consult,0.8792370557785034
322,"That irked Biden, who underscored to Zelensky the American people’s generosity.",<triplet> the American people’s generosity <subj> Zelensky <obj> Make Public Statement,0.9833542704582214
323,"The following weekend, an IDF soldier beat a left-wing Israeli activist who came to support Palestinian residents, while another soldier was filmed praising Itamar Ben-Gvir - leader of the ultranationalist pro-settler Otzma Yehudit (Jewish Power) party, which espouses racist, anti-Arab policies, saying Itamar Ben-Gvir - leader of the ultranationalist pro-settler Otzma Yehudit (Jewish Power) party, which espouses racist, anti-Arab policies would ""sort this place out. """,<triplet> an IDF soldier <subj> a left-wing Israeli activist <obj> Assault,0.9942096471786499
324,LISTEN: Maddy Savage explores northern Sweden's green power struggle British company Beowulf Mining has turned down multiple requests to speak to the BBC's about British company Beowulf Mining's plans.,<triplet> Maddy Savage <subj> northern Sweden's green power struggle <obj> Investigate,0.984716534614563
325,"Rodion MIroshnik, former ambassador of the Lugansk People’s Republic (LPR) noted that Zelensky, ""the president of Ukraine,"" flew to the United States under the protection of the US military and onboard an American plane ""to ask money in from the parliament of a foreign state so that people in Ukrainian President Vladimir Zelensky’s's state continue to die. """,<triplet> Rodion MIroshnik <subj> the United States <obj> Make Public Statement,0.7462767958641052
326,""" – TIMES/NArelated newsArgentina’s elaborate ploy to lure tourists has begunDelirium grips Buenos Aires on a chaotic day for the agesAborted the World Cup bus parade a snapshot of Argentina’s's charm and viceCONMEBOL rewards Argentina’s with US$10 million, looks ahead to 2030 World CupIn this newspersonalities:Mauricio Macritopics:MacriQatarQatar 2022Human RightsLgbt+LgbtqRightsHomosexuality In QatarHomosexualityBeing Gay In QatarGay In QatarArgentinaFormer President </Text></Article><Article url=""https://www.batimes.com.ar/news/sports/reports-lionel-messi-verbally-agrees-to-stay-at-psg.phtml"" paper=""bat""><Text>Lionel Messi will celebrate Lionel Messi's World Cup triumph by agreeing to stay at Paris Saint-Germain, media outlets in France claimed Wednesday, as Lionel Messi attempts to steer Paris Saint-Germain to an elusive Champions League title.",<triplet> Paris Saint-Germain <subj> an elusive Champions League title <obj> Engage In Material Cooperation,0.7371758222579956
327,"""Bakhtiar Mendybay, 35, who traveled nearly an hour with his children from his home in Virginia to the White House'm here today to greet Volodymyr Zelenskyy,"" said the native of Kazakhstan, which like Ukraine is a former part of the Soviet Union and still under significant Russian influence.",<triplet> Bakhtiar Mendybay <subj> Volodymyr Zelenskyy <obj> Engage In Diplomatic Cooperation,0.7236933708190918
328,"Ukraine's president thank every American family which cherishes the warmth of every American family which cherishes the warmth of its home and wishes the same warmth to other people's home and wishes the same warmth to other people,"" Ukraine's president told lawmakers who had given Ukraine's president a lengthy standing ovation as Ukraine's president walked into the House chamber.",<triplet> Ukraine's president <subj> every American family <obj> Make Public Statement,0.9796409606933594
329,"LOS ANGELES: Nasa has formally retired Nasa's Mars InSight lander, the first robotic probe specially designed to study the deep interior of a distant world, four years after its Mars InSight lander, the first robotic probe specially designed to study the deep interior of a distant world arrived on the surface of the red planet, Nasa announced on Wednesday.",<triplet> Nasa <subj> Nasa's Mars InSight lander <obj> Yield,0.8920945525169373
330,"'John', serving 25 years for multiple murders, threatened to harm emotional Becker if emotional Becker did not give John money.",<triplet> emotional Becker <subj> John <obj> Express Intend to Cooperate,0.729175865650177
331,"However, the governor there declined to permit emotional Becker's friend and compatriot Liverpool manager Jurgen Klopp to visit emotional Becker.",<triplet> emotional Becker's friend <subj> emotional Becker <obj> Consult,0.692395031452179
