,paper,title,summ,authors,full_text,date,date_time,article_id,coref_text
567,nyt,"Scarred by War, Ukraine’s Children Face Years of Trauma","For countless Ukrainian children, the war has brought long-term physical and psychological injuries. Those who have suffered serious physical harm or the loss of a parent now face a challenging path forward.",Megan Specia and Brendan Hoffman,"Scarred by War, Ukraine’s Children Face Years of Trauma. For countless Ukrainian children, the war has brought long-term physical and psychological injuries. Those who have suffered serious physical harm or the loss of a parent now face a challenging path forward.",2022-10-28,2022-10-28 17:42:42,567,"Scarred by War, Ukraine’s Children Face Years of Trauma. For countless Ukrainian children, War has brought long-term physical and psychological injuries. Those who have suffered serious physical harm or the loss of a parent now face a challenging path forward."
568,nyt,"Mud Slows Ukraine’s Advance, but Fighting Remains Intense",Battles are raging in the south and the east as thick sludge complicates movement for both sides.,The New York Times,"Mud Slows Ukraine’s Advance, but Fighting Remains Intense. Battles are raging in the south and the east as thick sludge complicates movement for both sides.",2022-10-28,2022-10-28 17:24:03,568,"Mud Slows Ukraine’s Advance, but Fighting Remains Intense. Battles are raging in the south and the east as thick sludge complicates movement for both sides."
569,nyt,"In Brazil’s Elections, Many Bolsonaro Supporters Expect Fraud","President Jair Bolsonaro has attacked Brazil’s electronic voting system. Now, ahead of Sunday’s elections, many of his supporters believe there will be fraud.",Jack Nicas,"In Brazil’s Elections, Many Bolsonaro Supporters Expect Fraud. President Jair Bolsonaro has attacked Brazil’s electronic voting system. Now, ahead of Sunday’s elections, many of his supporters believe there will be fraud.",2022-10-28,2022-10-28 15:00:03,569,"In Brazil’s Elections, Many Bolsonaro Supporters Expect Fraud. Bolsonaro has attacked Brazil’s's electronic voting system. Now, ahead of Brazil’s Elections, many of Bolsonaro's supporters believe there will be fraud."
570,nyt,Italy’s Hard Right Feels Vindicated by Giorgia Meloni’s Ascent,"Long marginalized politically and ostracized socially, the new prime minister’s supporters sense a chance to give a final blow to the stigma and shame of their association with Fascism.",Elisabetta Povoledo and Emma Bubola,"Italy’s Hard Right Feels Vindicated by Giorgia Meloni’s Ascent. Long marginalized politically and ostracized socially, the new prime minister’s supporters sense a chance to give a final blow to the stigma and shame of their association with Fascism.",2022-10-28,2022-10-28 14:57:38,570,"Italy’s Hard Right Feels Vindicated by Giorgia Meloni’s Ascent. Long marginalized politically and ostracized socially, Giorgia Meloni’s's supporters sense a chance to give a final blow to the stigma and shame of the new prime minister’s supporters's association with Fascism."
571,nyt,Effort to Set Vote to Form Northern Ireland Government Hits a Snag,Britain’s Northern Ireland secretary had been expected to announce on Friday that a new election would be held in December. But a British official failed to set a day for the vote.,Mark Landler,Effort to Set Vote to Form Northern Ireland Government Hits a Snag. Britain’s Northern Ireland secretary had been expected to announce on Friday that a new election would be held in December. But a British official failed to set a day for the vote.,2022-10-28,2022-10-28 17:09:20,571,Effort to Set Vote to Form Northern Ireland Government Hits a Snag. Britain’s Northern Ireland Government secretary had been expected to announce on Friday that a new election would be held in December. But a British official failed to set a day for a new election.
572,nyt,"Russia’s Defense Minister Says Draft Is Complete, and No More Are Planned","Announced by Mr. Putin in September, the draft sent shock waves across Russia.",Ivan Nechepurenko,"Russia’s Defense Minister Says Draft Is Complete, and No More Are Planned. Announced by Mr. Putin in September, the draft sent shock waves across Russia.",2022-10-28,2022-10-28 16:59:06,572,"Russia’s Defense Minister Says Draft Is Complete, and No More Are Planned. Announced by Russia’s Defense Minister in September, Draft sent shock waves across Russia’s."
573,nyt,A Beginner’s Guide to the U.S. Midterm Elections,"What’s at stake, and how does it work? Let’s start with the basics.",Daniel Victor,"A Beginner’s Guide to the U.S. Midterm Elections. What’s at stake, and how does it work? Let’s start with the basics.",2022-10-28,2022-10-28 13:28:20,573,"A Beginner’s Guide to the U.S. Midterm Elections. What’s at stake, and how does it work? Let’s start with the basics."
574,nyt,Xi Jinping vs. the People,How Chinese citizens are responding to Xi’s lengthened rule.,Li Yuan,Xi Jinping vs. the People. How Chinese citizens are responding to Xi’s lengthened rule.,2022-10-28,2022-10-28 10:47:00,574,Xi Jinping vs. the People. How Chinese citizens are responding to Xi Jinping's lengthened rule.
575,nyt,Yu-Gi-Oh! Creator Kazuki Takahashi Died Trying to Save Others,"Kazuki Takahashi, creator of the internationally famous Yu-Gi-Oh! manga, was found dead in July. At the time, officials did not disclose the circumstances.",Mike Ives and Hisako Ueno,"Yu-Gi-Oh! Creator Kazuki Takahashi Died Trying to Save Others. Kazuki Takahashi, creator of the internationally famous Yu-Gi-Oh! manga, was found dead in July. At the time, officials did not disclose the circumstances.",2022-10-28,2022-10-28 17:02:50,575,"Yu-Gi-Oh! Creator Kazuki Takahashi Died Trying to Save Others. Kazuki Takahashi, creator of Yu-Gi-Oh!, was found dead in July. At the time, officials did not disclose the circumstances."
576,nyt,"Ksenia Sobchak, a Kremlin Critic, Leaves Russia",Ksenia Sobchak entered Lithuania this week.,Anatoly Kurmanaev,"Ksenia Sobchak, a Kremlin Critic, Leaves Russia. Ksenia Sobchak entered Lithuania this week.",2022-10-28,2022-10-28 16:32:26,576,"Ksenia Sobchak, a Kremlin Critic, Leaves Russia. Ksenia Sobchak, a Kremlin Critic, entered Lithuania this week."
577,cbc,Nancy Pelosi's husband attacked with a hammer at the couple's San Francisco home," The intruder who attacked House Speaker Nancy Pelosi's husband in their San Francisco home was searching for the Democratic leader, shouting ""Where is Nancy, where is Nancy?"" before assaulting Paul Pelosi with a hammer.",The Associated Press,"Nancy Pelosi's husband attacked with a hammer at the couple's San Francisco home.  The intruder who attacked House Speaker Nancy Pelosi's husband in their San Francisco home was searching for the Democratic leader, shouting ""Where is Nancy, where is Nancy?"" before assaulting Paul Pelosi with a hammer.",2022-10-28,2022-10-28 15:47:49,577,"Nancy Pelosi's husband attacked with a hammer at the couple's San Francisco home.  The intruder who attacked Nancy Pelosi's's husband in the couple's's San Francisco home was searching for Nancy Pelosi's, shouting ""Where is Nancy Pelosi's, where is Nancy Pelosi's?"" before assaulting Nancy Pelosi's husband with a hammer."
578,cbc,"Brazil's Bolsonaro, Lula in high-stakes debate just hours before final vote"," Current Brazilian President Jair Bolsonaro and former president Luiz Inacio Lula da Silva square off in their final debate Friday, less than 36 hours before polls open in a runoff election of candidates with contrasting visions for the country.",The Associated Press,"Brazil's Bolsonaro, Lula in high-stakes debate just hours before final vote.  Current Brazilian President Jair Bolsonaro and former president Luiz Inacio Lula da Silva square off in their final debate Friday, less than 36 hours before polls open in a runoff election of candidates with contrasting visions for the country.",2022-10-28,2022-10-28 12:36:19,578,"Brazil's Bolsonaro, Lula in high-stakes debate just hours before final vote.  Brazil's Bolsonaro and Lula square off in Current Brazilian President Jair Bolsonaro and former president Luiz Inacio Lula da Silva's final debate Friday, less than 36 hours before polls open in a runoff election of candidates with contrasting visions for Brazil's."
579,cbc,"Tom Brady, Gisele Bundchen announce divorce after 13 years"," Tom Brady and Gisele Bundchen have finalized their divorce, they each announced Friday, ending the 13-year marriage between two superstars who respectively reached the pinnacles of fashion and football.","Leanne Italie,Fred Goodall","Tom Brady, Gisele Bundchen announce divorce after 13 years.  Tom Brady and Gisele Bundchen have finalized their divorce, they each announced Friday, ending the 13-year marriage between two superstars who respectively reached the pinnacles of fashion and football.",2022-10-28,2022-10-28 15:24:38,579,"Tom Brady, Gisele Bundchen announce divorce after 13 years.  Tom Brady and Gisele Bundchen have finalized Tom Brady, Gisele Bundchen's divorce, Tom Brady, Gisele Bundchen each announced Friday, ending the 13-year marriage between Tom Brady, Gisele Bundchen."
580,cbc,"EU approves ban on new combustion-engine cars, vans by 2035"," Carmakers will be required to reduce the emissions of new cars sold by 55 per cent in 2030, compared to 2021, before reaching a 100 per cent cut five years later, according to a new European Union deal.",The Associated Press,"EU approves ban on new combustion-engine cars, vans by 2035.  Carmakers will be required to reduce the emissions of new cars sold by 55 per cent in 2030, compared to 2021, before reaching a 100 per cent cut five years later, according to a new European Union deal.",2022-10-28,2022-10-28 12:12:30,580,"EU approves ban on new combustion-engine cars, vans by 2035.  Carmakers will be required to reduce the emissions of new cars sold by 55 per cent in 2030, compared to 2021, before reaching a 100 per cent cut five years later, according to a new European Union deal."
581,cbc,"What bird flies 13,000 km without stopping? This one"," Scientists tracked a bar-tailed godwit's 11-day, non-stop flight from southwest Alaska to northeastern Tasmania, a jaunt that could be the longest recorded migration by a bird without stopping for food or rest.",The Associated Press,"What bird flies 13,000 km without stopping? This one.  Scientists tracked a bar-tailed godwit's 11-day, non-stop flight from southwest Alaska to northeastern Tasmania, a jaunt that could be the longest recorded migration by a bird without stopping for food or rest.",2022-10-28,2022-10-28 13:33:01,581,"What bird flies 13,000 km without stopping? a bar-tailed godwit's  Scientists tracked a bar-tailed godwit's 11-day, non-stop flight from southwest Alaska to northeastern Tasmania, a jaunt that could be the longest recorded migration by a bird without stopping for food or rest."
582,cbc,"Ye or nay? Yeezy sneaker sales soar as fans, companies split on giving Kanye West the boot"," While some sneakerheads swear off Yeezys and companies scrub Kanye West from their playlists following his antisemitic comments, others see a golden opportunity to profit after shoemaker Adidas ended its partnership with the rapper.",Laura McQuillan,"Ye or nay? Yeezy sneaker sales soar as fans, companies split on giving Kanye West the boot.  While some sneakerheads swear off Yeezys and companies scrub Kanye West from their playlists following his antisemitic comments, others see a golden opportunity to profit after shoemaker Adidas ended its partnership with the rapper.",2022-10-28,2022-10-28 08:00:00,582,"Ye or nay? Yeezy sneaker sales soar as fans, companies split on giving Kanye West the boot.  While some sneakerheads swear off Yeezys and companies scrub Kanye West from companies's playlists following Kanye West's antisemitic comments, others see a golden opportunity to profit after shoemaker Adidas ended shoemaker Adidas's partnership with Kanye West."
583,cbc,There's a cost-of-living crisis behind the political circus in the U.K.," While the U.K. government sees its third prime minister in a matter of months,  the cost of living for the average citizen has risen astronomically. Some people are even opting out of basic necessities to save money.",CBC News,"There's a cost-of-living crisis behind the political circus in the U.K..  While the U.K. government sees its third prime minister in a matter of months,  the cost of living for the average citizen has risen astronomically. Some people are even opting out of basic necessities to save money.",2022-10-28,2022-10-28 08:00:00,583,"There's a cost-of-living crisis behind the political circus in the U.K..  While the U.K sees the U.K's third prime minister in a matter of months,  the cost of living for the average citizen has risen astronomically. Some people are even opting out of basic necessities to save money."
584,cbc,North Korea fires 2 short-range missiles toward sea," North Korea fired two short-range ballistic missiles toward the sea on Friday in its first ballistic weapons launches in two weeks, as the U.S. military warned the North that the use of nuclear weapons ""will result in the end of that regime.""",The Associated Press,"North Korea fires 2 short-range missiles toward sea.  North Korea fired two short-range ballistic missiles toward the sea on Friday in its first ballistic weapons launches in two weeks, as the U.S. military warned the North that the use of nuclear weapons ""will result in the end of that regime.""",2022-10-28,2022-10-28 10:51:40,584,"North Korea fires 2 short-range missiles toward sea.  North Korea fired 2 short-range missiles toward sea on Friday in North Korea's first ballistic weapons launches in two weeks, as the U.S. military warned North Korea that the use of nuclear weapons ""will result in the end of that regime."""
585,cbc,Elon Musk owns Twitter now — and what happens next is anyone's guess, Elon Musk completed his $44-billion US acquisition of Twitter late on Thursday and almost immediately fired the company's leadership team and reportedly installed himself as CEO.,CBC News,Elon Musk owns Twitter now — and what happens next is anyone's guess.  Elon Musk completed his $44-billion US acquisition of Twitter late on Thursday and almost immediately fired the company's leadership team and reportedly installed himself as CEO.,2022-10-27,2022-10-28 01:13:53,585,Elon Musk owns Twitter now — and what happens next is anyone's guess.  Elon Musk completed Elon Musk's $44-billion US acquisition of Twitter late on Thursday and almost immediately fired Twitter's leadership team and reportedly installed Elon Musk as CEO.
586,folha,"I Have a Good Relationship with Both Lula and Bolsonaro, Says Putin","Russian President Vladimir Putin told Folha that he maintains good relations with both Lula (PT) and Jair Bolsonaro (PL), the candidates in the Brazilian runoff presidential election.
Leia mais (10/28/2022 - 13h32)",Igor Gielow,"I Have a Good Relationship with Both Lula and Bolsonaro, Says Putin. Russian President Vladimir Putin told Folha that he maintains good relations with both Lula (PT) and Jair Bolsonaro (PL), the candidates in the Brazilian runoff presidential election.
Leia mais (10/28/2022 - 13h32)",2022-10-28,2022-10-28 16:32:00,586,"Putin Have a Good Relationship with Both Lula and Bolsonaro, Says Putin. Putin told Folha that Putin maintains good relations with both Lula and Jair Bolsonaro (PL), the candidates in the Brazilian runoff presidential election.
Leia mais (10/28/2022 - 13h32)"
587,bat,Third straight drought is upending key planting season in Argentina,A near-relentless drought is jeopardising soybean and corn growing in Argentina. The situation is so dire that the government needs to restrict shipments to ensure wheat-flour supplies at home. Leer más,"Jonathan Gilbert, Bloomberg",Third straight drought is upending key planting season in Argentina. A near-relentless drought is jeopardising soybean and corn growing in Argentina. The situation is so dire that the government needs to restrict shipments to ensure wheat-flour supplies at home. Leer más,2022-10-28,2022-10-28 17:39:53,587,Third straight drought is upending key planting season in Argentina. A near-relentless drought is jeopardising soybean and corn growing in Argentina. The situation is so dire that the government needs to restrict shipments to ensure wheat-flour supplies at home. Leer más
588,bat,"‘Plan M’: Ratify leadership, promote competition and kick forward definitions","Mauricio Macri has yet to answer whether he intends to run for a return to the presidency, a question he plans to resolve between next March and April. Meanwhile, he will continue encouraging competition while seeking to position himself as the leader insisting on the need to underwrite change.  Leer más",Gabriel Ziblat,"‘Plan M’: Ratify leadership, promote competition and kick forward definitions. Mauricio Macri has yet to answer whether he intends to run for a return to the presidency, a question he plans to resolve between next March and April. Meanwhile, he will continue encouraging competition while seeking to position himself as the leader insisting on the need to underwrite change.  Leer más",2022-10-28,2022-10-28 17:28:44,588,"‘Plan M’: Ratify leadership, promote competition and kick forward definitions. Mauricio Macri has yet to answer whether Mauricio Macri intends to run for a return to the presidency, a question Mauricio Macri plans to resolve between next March and April. Meanwhile, Mauricio Macri will continue encouraging competition while seeking to position Mauricio Macri as the leader insisting on the need to underwrite change.  Leer más"
589,bat,Stories that caught our eye: October 21 to 28,A selection of the stories that caught our eye over the last seven days in Argentina. Leer más,James Grainger,Stories that caught our eye: October 21 to 28. A selection of the stories that caught our eye over the last seven days in Argentina. Leer más,2022-10-28,2022-10-28 17:01:14,589,Stories that caught our eye: October 21 to 28. A selection of the stories that caught our eye over the last seven days in Argentina. Leer más
590,bat,"Argentina wants to control its lithium, from salt flats to electric cars",Industry experts point to extraction as a promising opportunity for economic growth. Leer más,Sam Forster,"Argentina wants to control its lithium, from salt flats to electric cars. Industry experts point to extraction as a promising opportunity for economic growth. Leer más",2022-10-28,2022-10-28 15:00:00,590,"Argentina wants to control Argentina's lithium, from salt flats to electric cars. Industry experts point to extraction as a promising opportunity for economic growth. Leer más"
591,bat,'We don't eat lithium': Latin America longs for benefits of metal boon,"Global demand has exploded for lithium – the ""white gold"" found in huge quantities in Argentina, Bolivia and Chile. But in Latin America's ""lithium triangle,"" there are growing concerns about the impact on regional groundwater sources and doubts about whether the benefits of a metal bonanza will truly local communities near plants, many of whom live in poverty. Leer más","Martín Silva, AFP","'We don't eat lithium': Latin America longs for benefits of metal boon. Global demand has exploded for lithium – the ""white gold"" found in huge quantities in Argentina, Bolivia and Chile. But in Latin America's ""lithium triangle,"" there are growing concerns about the impact on regional groundwater sources and doubts about whether the benefits of a metal bonanza will truly local communities near plants, many of whom live in poverty. Leer más",2022-10-27,2022-10-27 21:08:39,591,"'We don't eat lithium': Latin America longs for benefits of metal boon. Global demand has exploded for lithium – the ""white gold"" found in huge quantities in Argentina, Bolivia and Chile. But in Latin America's ""lithium triangle,"" there are growing concerns about the impact on regional groundwater sources and doubts about whether the benefits of a metal bonanza will truly local communities near plants, many of whom live in poverty. Leer más"
592,jt,COVID disrupted measles vaccinations in Africa and now cases are surging,"After what health experts call the biggest backslide in a generation, 26 large or disruptive measles outbreaks have sprung up worldwide.",Edward Mcallister,"COVID disrupted measles vaccinations in Africa and now cases are surging. After what health experts call the biggest backslide in a generation, 26 large or disruptive measles outbreaks have sprung up worldwide.",2022-10-28,2022-10-28 12:39:29,592,"COVID disrupted measles vaccinations in Africa and now cases are surging. After what health experts call the biggest backslide in a generation, 26 large or disruptive measles outbreaks have sprung up worldwide."
593,jt,"Once wary of immigrants, Canadian town sends out global labor SOS",The town council's once deep-seated fear over accommodating immigrants at the expense of its French-speaking Quebec identity has given way to a more pressing concern.,Julie Gordon,"Once wary of immigrants, Canadian town sends out global labor SOS. The town council's once deep-seated fear over accommodating immigrants at the expense of its French-speaking Quebec identity has given way to a more pressing concern.",2022-10-28,2022-10-28 12:26:14,593,"Once wary of immigrants, Canadian town sends out global labor SOS. The town council's once deep-seated fear over accommodating immigrants at the expense of Canadian town's French-speaking Quebec identity has given way to a more pressing concern."
594,jt,"In Britain’s inflation crisis, healthy diets are a casualty",Fresh vegetables and fish are falling off the menu. Packaged pizzas and processed meat are the dishes of the day.,Richa Naidu,"In Britain’s inflation crisis, healthy diets are a casualty. Fresh vegetables and fish are falling off the menu. Packaged pizzas and processed meat are the dishes of the day.",2022-10-28,2022-10-28 08:04:58,594,"In Britain’s inflation crisis, healthy diets are a casualty. Fresh vegetables and fish are falling off the menu. Packaged pizzas and processed meat are the dishes of the day."
595,it,Ukraine: Blackouts back in Kyiv as war takes multiple fronts,Ukrainian authorities on Friday announced further rolling blackouts in and around the country's largest cities amid ongoing Russian strikes targeting energy infrastructure.,not mentioned in feed,Ukraine: Blackouts back in Kyiv as war takes multiple fronts. Ukrainian authorities on Friday announced further rolling blackouts in and around the country's largest cities amid ongoing Russian strikes targeting energy infrastructure.,2022-10-28,2022-10-28 15:36:45,595,Ukraine: Blackouts back in Kyiv as war takes multiple fronts. Ukrainian authorities on Friday announced further rolling blackouts in and around Ukraine's largest cities amid ongoing Russian strikes targeting energy infrastructure.
596,it,Meet Signor Meloni - Italy's first woman PM wants to be 'Mr President',"Italy's first woman prime minister, Giorgia Meloni, wants to be called ""mister"", a government circular showed on Friday. The right-wing Meloni, who took office last weekend after victory at a Sept. 25 election, had already angered feminists when she announced she would use the masculine form of her official title: the president of the council of ministers.",not mentioned in feed,"Meet Signor Meloni - Italy's first woman PM wants to be 'Mr President'. Italy's first woman prime minister, Giorgia Meloni, wants to be called ""mister"", a government circular showed on Friday. The right-wing Meloni, who took office last weekend after victory at a Sept. 25 election, had already angered feminists when she announced she would use the masculine form of her official title: the president of the council of ministers.",2022-10-28,2022-10-28 16:26:43,596,"Meet Signor Meloni - Italy's first woman PM wants to be 'Mr President'. Italy's's first woman prime minister, Giorgia Meloni, wants to be called ""mister"", a government circular showed on Friday. Italy's first woman, had already angered feminists when Italy's first woman announced Italy's first woman would use the masculine form of Italy's first woman's official title: the president of the council of ministers."
597,it,Biden calls Pelosi to express support after attack on husband,,not mentioned in feed,Biden calls Pelosi to express support after attack on husband. ,2022-10-28,2022-10-28 14:46:03,597,Biden calls Pelosi to express support after attack on husband. 
598,it,Russia's Shoigu says partial mobilisation complete,"Russian Defence Minister Sergei Shoigu on Friday said that the ""partial mobilisation"" of 300,000 reservists to fight in Ukraine that Russia announced in September was complete.",not mentioned in feed,"Russia's Shoigu says partial mobilisation complete. Russian Defence Minister Sergei Shoigu on Friday said that the ""partial mobilisation"" of 300,000 reservists to fight in Ukraine that Russia announced in September was complete.",2022-10-28,2022-10-28 14:57:34,598,"Russia's Shoigu says partial mobilisation complete. Russia's Shoigu on Friday said that the ""partial mobilisation"" of 300,000 reservists to fight in Ukraine that Russia's announced in September was complete."
599,it,"Shanghai district orders mass Covid-19 testing, lockdown",China has shown no sign of backing away from its hardline “zero-Covid” policy since a major congress of the ruling Communist Party concluded this week by awarding authoritarian leader Xi Jinping a third five-year term in power and packed top bodies with his loyalists.,not mentioned in feed,"Shanghai district orders mass Covid-19 testing, lockdown. China has shown no sign of backing away from its hardline “zero-Covid” policy since a major congress of the ruling Communist Party concluded this week by awarding authoritarian leader Xi Jinping a third five-year term in power and packed top bodies with his loyalists.",2022-10-28,2022-10-28 15:25:26,599,"Shanghai district orders mass Covid-19 testing, lockdown. China has shown no sign of backing away from China's hardline “zero-Covid” policy since a major congress of the ruling Communist Party concluded this week by awarding authoritarian leader Xi Jinping a third five-year term in power and packed top bodies with authoritarian leader Xi Jinping's loyalists."
600,it,UK royal mint begins production of circulating coins featuring King,"The Royal Mint, the official maker of UK coins, has started production of circulating coins featuring the image of King Charles III.  The 50p coin has started to be struck at The Royal Mint in Llantrisant, Wales, and will enter tills, wallets and purses in December.",not mentioned in feed,"UK royal mint begins production of circulating coins featuring King. The Royal Mint, the official maker of UK coins, has started production of circulating coins featuring the image of King Charles III.  The 50p coin has started to be struck at The Royal Mint in Llantrisant, Wales, and will enter tills, wallets and purses in December.",2022-10-28,2022-10-28 14:00:16,600,"UK royal mint begins production of circulating coins featuring King. UK royal mint, has started production of circulating coins featuring the image of King.  The 50p coin has started to be struck at UK royal mint, and will enter tills, wallets and purses in December."
601,it,I know a lot of things but I am quiet: Imran Khan's warning to ISI,,not mentioned in feed,I know a lot of things but I am quiet: Imran Khan's warning to ISI. ,2022-10-28,2022-10-28 12:35:53,601,I know a lot of things but I am quiet: Imran Khan's warning to ISI. 
602,it,"Iran also barred from Nobel ceremony, after Russia, Belarus","The ambassador of Iran has also been excluded from this year's Nobel Prize ceremony in Stockholm because of ""the serious and escalating situation"" in the country, the private foundation that administers the prestigious awards said Friday. Earlier this week, the envoys of Russia and Belarus were barred from attending the glittery event because of the war in Ukraine.",not mentioned in feed,"Iran also barred from Nobel ceremony, after Russia, Belarus. The ambassador of Iran has also been excluded from this year's Nobel Prize ceremony in Stockholm because of ""the serious and escalating situation"" in the country, the private foundation that administers the prestigious awards said Friday. Earlier this week, the envoys of Russia and Belarus were barred from attending the glittery event because of the war in Ukraine.",2022-10-28,2022-10-28 12:19:45,602,"Iran also barred from Nobel ceremony, after Russia, Belarus. The ambassador of Iran has also been excluded from this year's Nobel Prize ceremony in Stockholm because of ""the serious and escalating situation"" in Iran, the private foundation that administers the prestigious awards said Friday. Earlier this week, the envoys of Russia and Belarus were barred from attending this year's Nobel Prize ceremony in Stockholm because of the war in Ukraine."
603,it,Israel election polls predict Netanyahu just shy of victory,,not mentioned in feed,Israel election polls predict Netanyahu just shy of victory. ,2022-10-28,2022-10-28 13:45:49,603,Israel election polls predict Netanyahu just shy of victory. 
604,it,"Iran withholding bodies of protesters from families, UN says",,not mentioned in feed,"Iran withholding bodies of protesters from families, UN says. ",2022-10-28,2022-10-28 10:21:40,604,"Iran withholding bodies of protesters from families, UN says. "
605,it,Former PM Imran Khan begins 'long march' for early Pakistan election,"Former Pakistan PM Imran Khan launched a ""long march"" on Friday in Islamabad to demand early elections, piling pressure on a government already in crisis. Khan was booted from office in April by a no-confidence vote after defections by some of his coalition partners, but still retains mass public support. Thousands of people gathered in Lahore, from where a convoy began the 380-km journey to the capital, expected to take around a week with rallies planned along the route.",not mentioned in feed,"Former PM Imran Khan begins 'long march' for early Pakistan election. Former Pakistan PM Imran Khan launched a ""long march"" on Friday in Islamabad to demand early elections, piling pressure on a government already in crisis. Khan was booted from office in April by a no-confidence vote after defections by some of his coalition partners, but still retains mass public support. Thousands of people gathered in Lahore, from where a convoy began the 380-km journey to the capital, expected to take around a week with rallies planned along the route.",2022-10-28,2022-10-28 12:26:15,605,"Former PM Imran Khan begins 'long march' for early Pakistan election. Former Pakistan PM Imran Khan launched 'long march' for early Pakistan election on Friday in Islamabad to demand early elections, piling pressure on a government already in crisis. Former PM Imran Khan was booted from office in April by a no-confidence vote after defections by some of Former PM Imran Khan's coalition partners, but still retains mass public support. Thousands of people gathered in Lahore, from where a convoy began the 380-km journey to Islamabad, expected to take around a week with rallies planned along the route."
606,it,US midterm election: Biden to vote early in Delaware with granddaughter,,not mentioned in feed,US midterm election: Biden to vote early in Delaware with granddaughter. ,2022-10-28,2022-10-28 09:43:56,606,US midterm election: Biden to vote early in Delaware with granddaughter. 
607,it,"At least 13 dead in floods, landslides in south Philippines","Ten villagers drowned in rampaging floodwaters and landslides in Datu Blah Sinsuat town and three others drowned in nearby Datu Odin Sinsuat town in Maguindanao province, regional official Naguib Sinarimbo told reporters.",not mentioned in feed,"At least 13 dead in floods, landslides in south Philippines. Ten villagers drowned in rampaging floodwaters and landslides in Datu Blah Sinsuat town and three others drowned in nearby Datu Odin Sinsuat town in Maguindanao province, regional official Naguib Sinarimbo told reporters.",2022-10-28,2022-10-28 06:36:04,607,"At least 13 dead in floods, landslides in south Philippines. Ten villagers drowned in rampaging floodwaters and landslides in Datu Blah Sinsuat town and three others drowned in nearby Datu Odin Sinsuat town in Maguindanao province, regional official Naguib Sinarimbo told reporters."
608,it,Imran Khan booed with 'ghari chor' chants,"In a video circulating on social media, the PTI chairman could be seen emerging out of a gate at the Civil Courts Lahore surrounded by his party workers and security personnel when people standing there started chanting the derogatory slogan with reference to the Toshakhana controversy, Geo News reported.",not mentioned in feed,"Imran Khan booed with 'ghari chor' chants. In a video circulating on social media, the PTI chairman could be seen emerging out of a gate at the Civil Courts Lahore surrounded by his party workers and security personnel when people standing there started chanting the derogatory slogan with reference to the Toshakhana controversy, Geo News reported.",2022-10-28,2022-10-28 08:08:57,608,"Imran Khan booed with 'ghari chor' chants. In a video circulating on social media, Imran Khan could be seen emerging out of a gate at the Civil Courts Lahore surrounded by Imran Khan's party workers and security personnel when people standing there started chanting ghari chor with reference to the Toshakhana controversy, Geo News reported."
609,independent,Tourists invited to spend winter in Hurghada at cost less than heating cost in the UK,"The UK’s Easy Jet tourism company announced a program under its slogan “Escape the UK in Winter”, where it invites British nationals to travel to Egypt to spend the winter at a low cost less than the cost of heating in the UK during the same period. The Sun newspaper quoted the company’s statement as …
The post Tourists invited to spend winter in Hurghada at cost less than heating cost in the UK appeared first on Egypt Independent.",Egypt Independent,"Tourists invited to spend winter in Hurghada at cost less than heating cost in the UK. The UK’s Easy Jet tourism company announced a program under its slogan “Escape the UK in Winter”, where it invites British nationals to travel to Egypt to spend the winter at a low cost less than the cost of heating in the UK during the same period. The Sun newspaper quoted the company’s statement as …
The post Tourists invited to spend winter in Hurghada at cost less than heating cost in the UK appeared first on Egypt Independent.",2022-10-28,2022-10-28 14:14:42,609,"Tourists invited to spend winter in Hurghada at cost less than heating cost in the UK. the UK's Easy Jet tourism company announced a program under The UK’s Easy Jet tourism company's slogan “Escape the UK in Winter”, where The UK’s Easy Jet tourism company invites British nationals to travel to Egypt to spend the winter at a low cost less than the cost of heating in the UK during the same period. The Sun newspaper quoted The UK’s Easy Jet tourism company's statement as …
The post Tourists invited to spend winter in Hurghada at cost less than heating cost in the UK appeared first on Egypt Independent."
610,independent,"Israel and Lebanon finalize Mediterranean border agreement, opening up potentially rich oil and gas fields","CNN —  Israel and Lebanon finalized an agreement defining their maritime borders in the Mediterranean on Thursday, President Joe Biden announced on Twitter, inking a United States-brokered deal at the United Nations mission on the land border between the countries. The signing ceremony officially settles a years-long maritime border dispute involving major oil and gas fields …
The post Israel and Lebanon finalize Mediterranean border agreement, opening up potentially rich oil and gas fields appeared first on Egypt Independent.",CNN,"Israel and Lebanon finalize Mediterranean border agreement, opening up potentially rich oil and gas fields. CNN —  Israel and Lebanon finalized an agreement defining their maritime borders in the Mediterranean on Thursday, President Joe Biden announced on Twitter, inking a United States-brokered deal at the United Nations mission on the land border between the countries. The signing ceremony officially settles a years-long maritime border dispute involving major oil and gas fields …
The post Israel and Lebanon finalize Mediterranean border agreement, opening up potentially rich oil and gas fields appeared first on Egypt Independent.",2022-10-28,2022-10-28 14:03:26,610,"Israel and Lebanon finalize Mediterranean border agreement, opening up potentially rich oil and gas fields. CNN —  Israel and Lebanon finalized an agreement defining Israel and Lebanon's maritime borders in the Mediterranean on Thursday, President Joe Biden announced on Twitter, inking a United States-brokered deal at the United Nations mission on the land border between Israel and Lebanon. The signing ceremony officially settles a years-long maritime border dispute involving major oil and gas fields …
The post Israel and Lebanon finalize Mediterranean border agreement, opening up potentially rich oil and gas fields appeared first on Egypt Independent."
