,text,triplets,rel_count,err,new_text,new_triplets,tex
280,"Thousands of Iraqi Kurds demonstrated in the northern city of Kirkuk on Sunday calling for independence from Iraq, witnesses said.",<triplet> witnesses <subj> Iraq <obj> Make Public Statement <triplet> witnesses <subj> Thousands of Iraqi Kurds <obj> Make Public Statement <triplet> Thousands of Iraqi Kurds <subj> Iraq <obj> Protest,3,False,"Thousands of Iraqi Kurds demonstrated in the northern city of Kirkuk on Sunday calling for independence from Iraq, witnesses said.",<triplet> witnesses <subj> Iraq <obj> Make Public Statement <triplet> witnesses <subj> Thousands of Iraqi Kurds <obj> Make Public Statement <triplet> Thousands of Iraqi Kurds <subj> Iraq <obj> Protest,"Thousands of Iraqi Kurds demonstrated in the northern city of Kirkuk on Sunday calling for independence from Iraq, witnesses said."
281,"Up to 1,000 ethnic Turks began a hunger strike on Monday to protest against Sweden’s decision to send them back to Bulgaria, where they say they face imprisonment, homelessness and persecution.","<triplet> Sweden <subj> Up to 1,000 ethnic Turks <obj> Coerce <triplet> Sweden <subj> Bulgaria <obj> Engage In Material Cooperation <triplet> Up to 1,000 ethnic Turks <subj> Sweden <obj> Protest",3,False,"Up to 1,000 ethnic Turks began a hunger strike on Monday to protest against Sweden’s decision to send them back to Bulgaria, where they say they face imprisonment, homelessness and persecution.","<triplet> Sweden <subj> Up to 1,000 ethnic Turks <obj> Coerce <triplet> Sweden <subj> Bulgaria <obj> Engage In Material Cooperation <triplet> Up to 1,000 ethnic Turks <subj> Sweden <obj> Protest","Up to 1,000 ethnic Turks began a hunger strike on Monday to protest against Sweden’s decision to send them back to Bulgaria, where they say they face imprisonment, homelessness and persecution."
282,Islamic fundamentalists continued their hunger strike to demand the resignation of Algerian President Ahmed Ben Bella,<triplet> Islamic fundamentalists <subj> Algerian President Ahmed Ben Bella <obj> Protest,1,False,Islamic fundamentalists continued their hunger strike to demand the resig_x0002_nation of Algerian President Ahmed Ben Bella,<triplet> Islamic fundamentalists <subj> Algerian President Ahmed Ben Bella <obj> Protest,Islamic fundamentalists continued their hunger strike to demand the resignation of Algerian President Ahmed Ben Bella
283,"A member of the Syrian parliament, Mohammed Mamoun, started a hunger strike yesterday to protest President Assad’s failure to usher in meaningful political reforms","<triplet> A member of the Syrian parliament, Mohammed Mamoun <subj> President Assad <obj> Protest",1,False,"A member of the Syrian parliament, Mohammed Mamoun, started a hunger strike yesterday to protest President Assad’s failure to usher in meaningful political reforms","<triplet> A member of the Syrian parliament, Mohammed Mamoun <subj> President Assad <obj> Protest","A member of the Syrian parliament, Mohammed Mamoun, started a hunger strike yesterday to protest President Assad’s failure to usher in meaningful political reforms"
284,"Algerian landowners began a hunger strike outside Parliament to demand the return of property seized by Algerian government forces in the 1970s, APS news agency said",<triplet> APS news agency <subj> Algerian landowners <obj> Make Public Statement <triplet> APS news agency <subj> Algerian government forces <obj> Make Public Statement <triplet> Algerian government forces <subj> Algerian landowners <obj> Coerce <triplet> Algerian landowners <subj> Algerian government forces <obj> Protest,4,False,"Algerian landowners began a hunger strike outside Parliament to demand the return of property seized by Algerian government forces in the 1970s, APS news agency said",<triplet> APS news agency <subj> Algerian landowners <obj> Make Public Statement <triplet> APS news agency <subj> Algerian government forces <obj> Make Public Statement <triplet> Algerian government forces <subj> Algerian landowners <obj> Coerce <triplet> Algerian landowners <subj> Algerian government forces <obj> Protest,"Algerian landowners began a hunger strike outside Parliament to demand the return of property seized by Algerian government forces in the 1970s, APS news agency said"
285,"Salaheddine Sidhoum, Algeria’s leading human rights activist, staged a 24- hour hunger strike in prison on Sunday in protest against the widespread human rights violations by Algerian security forces, his lawyer said on Tuesday","<triplet> his lawyer <subj> Salaheddine Sidhoum, Algeria’s leading human rights activist <obj> Make Public Statement <triplet> his lawyer <subj> Algerian security forces <obj> Make Public Statement <triplet> Salaheddine Sidhoum, Algeria’s leading human rights activist <subj> Algerian security forces <obj> Protest",3,False,"Salaheddine Sidhoum, Algeria’s leading human rights activist, staged a 24- hour hunger strike in prison on Sunday in protest against the widespread human rights violations by Algerian security forces, his lawyer said on Tues_x0002_day","<triplet> his lawyer <subj> Salaheddine Sidhoum, Algeria’s leading human rights activist <obj> Make Public Statement <triplet> his lawyer <subj> Algerian security forces <obj> Make Public Statement <triplet> Salaheddine Sidhoum, Algeria’s leading human rights activist <subj> Algerian security forces <obj> Protest","Salaheddine Sidhoum, Algeria’s leading human rights activist, staged a 24- hour hunger strike in prison on Sunday in protest against the widespread human rights violations by Algerian security forces, his lawyer said on Tuesday"
286,A group of Chenchen refugees are continuing a hunger strike in protest of the Russian government’s refusal to accept the independence of Chechnya.,<triplet> the Russian government <subj> Chechnya <obj> Reject <triplet> A group of Chenchen refugees <subj> the Russian government <obj> Protest,2,False,A group of Chenchen refugees are continuing a hunger strike in protest of the Russian government’s refusal to accept the independence of Chechnya.,<triplet> the Russian government <subj> Chechnya <obj> Reject <triplet> A group of Chenchen refugees <subj> the Russian government <obj> Protest,A group of Chenchen refugees are continuing a hunger strike in protest of the Russian government’s refusal to accept the independence of Chechnya.
287,Palestinians of the Israeli-occupied West Bank shunned work on Monday to protest at settlement of Soviet Jewish immigrants on Arab land.,<triplet> Palestinians of the Israeli-occupied West Bank <subj> settlement of Soviet Jewish immigrants <obj> Protest,1,False,Palestinians of the Israeli-occupied West Bank shunned work on Monday to protest at settlement of Soviet Jewish immigrants on Arab land.,<triplet> Palestinians of the Israeli-occupied West Bank <subj> settlement of Soviet Jewish immigrants <obj> Protest,Palestinians of the Israeli-occupied West Bank shunned work on Monday to protest at settlement of Soviet Jewish immigrants on Arab land.
288,The fundamentalist Umma (Nation) party has said it will boycott Algeria’s first multi-party elections unless the president agrees to step down,<triplet> The fundamentalist Umma (Nation) party <subj> Algeria’s first multi-party elections <obj> Protest,1,False,The fundamentalist Umma (Nation) party has said it will boycott Algeria’s first multi-party elections unless the president agrees to step down,<triplet> The fundamentalist Umma (Nation) party <subj> Algeria’s first multi-party elections <obj> Protest,The fundamentalist Umma (Nation) party has said it will boycott Algeria’s first multi-party elections unless the president agrees to step down
289,"Some 500,000 workers affiliated with the Serbian Workers’ Union (SSS) stopped work on the first day of an open-ended strike on Monday over a controversial employment bill signed in by Serbian Labour Minister Dragan Milovanovic","<triplet> Some 500,000 workers affiliated with the Serbian Workers’ Union (SSS) <subj> a controversial employment bill signed in by Serbian Labour Minister Dragan Milovanovic <obj> Protest",1,False,"Some 500,000 workers affiliated with the Serbian Workers’ Union (SSS) stopped work on the first day of an open-ended strike on Monday over a controversial employment bill signed in by Serbian Labour Minister Dragan Milovanovic","<triplet> Some 500,000 workers affiliated with the Serbian Workers’ Union (SSS) <subj> a controversial employment bill signed in by Serbian Labour Minister Dragan Milovanovic <obj> Protest","Some 500,000 workers affiliated with the Serbian Workers’ Union (SSS) stopped work on the first day of an open-ended strike on Monday over a controversial employment bill signed in by Serbian Labour Minister Dragan Milovanovic"
290,Seven opposition parties in Nepal have organized a general strike that shut down Khatmandu in protest of last week’s arrest of a number of activists.,<triplet> Seven opposition parties in Nepal <subj> last week’s arrest of a number of activists <obj> Protest,1,False,Seven opposition parties in Nepal have organized a general strike that shut down Khatmandu in protest of last week’s arrest of a number of activists.,<triplet> Seven opposition parties in Nepal <subj> last week’s arrest of a number of activists <obj> Protest,Seven opposition parties in Nepal have organized a general strike that shut down Khatmandu in protest of last week’s arrest of a number of activists.
291,"Angry French paper workers blocked the Europe Bridge spanning the Rhine from France to West Germany for more than three hours by dumping sawdust on the roadway, French border police said",<triplet> Angry French paper workers <subj> the Europe Bridge spanning the Rhine from France to West Germany <obj> Protest <triplet> French border police <subj> Angry French paper workers <obj> Make Public Statement <triplet> French border police <subj> the Europe Bridge spanning the Rhine from France to West Germany <obj> Make Public Statement,3,False,"Angry French paper workers blocked the Europe Bridge spanning the Rhine from France to West Germany for more than three hours by dumping saw_x0002_dust on the roadway, French border police said",<triplet> Angry French paper workers <subj> the Europe Bridge spanning the Rhine from France to West Germany <obj> Protest <triplet> French border police <subj> Angry French paper workers <obj> Make Public Statement <triplet> French border police <subj> the Europe Bridge spanning the Rhine from France to West Germany <obj> Make Public Statement,"Angry French paper workers blocked the Europe Bridge spanning the Rhine from France to West Germany for more than three hours by dumping sawdust on the roadway, French border police said"
292,About 200 supporters of former President Ahmed Ben Bella blocked roads in the capital city of Algiers demanding that he be reinstated as leader of the Algerian government,<triplet> About 200 supporters of former President Ahmed Ben Bella <subj> Algerian government <obj> Protest,1,False,About 200 supporters of former President Ahmed Ben Bella blocked roads in the capital city of Algiers demanding that he be reinstated as leader of the Algerian government,<triplet> About 200 supporters of former President Ahmed Ben Bella <subj> Algerian government <obj> Protest,About 200 supporters of former President Ahmed Ben Bella blocked roads in the capital city of Algiers demanding that he be reinstated as leader of the Algerian government
293,Rebels in the Ivory Coast on Tuesday blocked transport into Abidjan as they continued their effort to overthrow the government of President Laurent Gbagbo,<triplet> Rebels in the Ivory Coast <subj> the government of President Laurent Gbagbo <obj> Protest,1,False,Rebels in the Ivory Coast on Tuesday blocked transport into Abidjan as they continued their effort to overthrow the government of President Laurent Gbagbo,<triplet> Rebels in the Ivory Coast <subj> the government of President Laurent Gbagbo <obj> Protest,Rebels in the Ivory Coast on Tuesday blocked transport into Abidjan as they continued their effort to overthrow the government of President Laurent Gbagbo
294,"Demonstrators in Baghdad blocked a road to show their disapproval for the United States’ military policies, a newspaper reported Tuesday.",<triplet> a newspaper <subj> Demonstrators in Baghdad <obj> Make Public Statement <triplet> a newspaper <subj> the United States’ military policies <obj> Make Public Statement <triplet> Demonstrators in Baghdad <subj> the United States’ military policies <obj> Protest,3,False,"Demonstrators in Baghdad blocked a road to show their disapproval for the United States’ military policies, a newspaper reported Tuesday.",<triplet> a newspaper <subj> Demonstrators in Baghdad <obj> Make Public Statement <triplet> a newspaper <subj> the United States’ military policies <obj> Make Public Statement <triplet> Demonstrators in Baghdad <subj> the United States’ military policies <obj> Protest,"Demonstrators in Baghdad blocked a road to show their disapproval for the United States’ military policies, a newspaper reported Tuesday."
295,Young Algerians blocked roads leading to the city centre on Sunday to press their demands for greater freedom and opportunities from President Bouteflika’s government.,<triplet> Young Algerians <subj> President Bouteflika’s government <obj> Protest,1,False,Young Algerians blocked roads leading to the city centre on Sunday to press their demands for greater freedom and opportunities from President Boute_x0002_flika’s government.,<triplet> Young Algerians <subj> President Bouteflika’s government <obj> Protest,Young Algerians blocked roads leading to the city centre on Sunday to press their demands for greater freedom and opportunities from President Bouteflika’s government.
296,Hundreds of thousands of people blocked streets in Hong Kong in defiance of Chinese authorities to demand democratic reforms.,<triplet> Hundreds of thousands of people <subj> Chinese authorities <obj> Protest,1,False,Hundreds of thousands of people blocked streets in Hong Kong in defiance of Chinese authorities to demand democratic reforms.,<triplet> Hundreds of thousands of people <subj> Chinese authorities <obj> Protest,Hundreds of thousands of people blocked streets in Hong Kong in defiance of Chinese authorities to demand democratic reforms.
297,"Palestinian prisoners rioted Monday at this jail in northern Israel, setting fire to their mattresses and smashing furniture, police sources said.",<triplet> Palestinian prisoners <subj> this jail in northern Israel <obj> Protest <triplet> police sources <subj> Palestinian prisoners <obj> Make Public Statement <triplet> police sources <subj> this jail in northern Israel <obj> Make Public Statement,3,False,"Palestinian prisoners rioted Monday at this jail in northern Israel, setting fire to their mattresses and smashing furniture, police sources said.",<triplet> Palestinian prisoners <subj> this jail in northern Israel <obj> Protest <triplet> police sources <subj> Palestinian prisoners <obj> Make Public Statement <triplet> police sources <subj> this jail in northern Israel <obj> Make Public Statement,"Palestinian prisoners rioted Monday at this jail in northern Israel, setting fire to their mattresses and smashing furniture, police sources said."
298,Egyptian demonstrators rioted following a peaceful demonstration calling for the immediate removal of President Hosni Mubarak from office,<triplet> Egyptian demonstrators <subj> President Hosni Mubarak <obj> Protest,1,False,Egyptian demonstrators rioted following a peaceful demonstration calling for the immediate removal of President Hosni Mubarak from office,<triplet> Egyptian demonstrators <subj> President Hosni Mubarak <obj> Protest,Egyptian demonstrators rioted following a peaceful demonstration calling for the immediate removal of President Hosni Mubarak from office
299,Palestinian riots against Israeli military policies are still continuing with no end in sight.,<triplet> Palestinian riots <subj> Israeli military policies <obj> Protest,1,False,Palestinian riots against Israeli military policies are still continuing with no end in sight.,<triplet> Palestinian riots <subj> Israeli military policies <obj> Protest,Palestinian riots against Israeli military policies are still continuing with no end in sight.
300,"Palestinian youths resorted to throwing stones during demonstrations against the alleged human rights violations by the Israeli military, officials said on Thursday.",<triplet> officials <subj> Palestinian youths <obj> Make Public Statement <triplet> officials <subj> Israeli military <obj> Make Public Statement <triplet> Palestinian youths <subj> Israeli military <obj> Protest,3,False,"Palestinian youths resorted to throwing stones during demonstrations against the alleged human rights violations by the Israeli military, officials said on Thursday.",<triplet> officials <subj> Palestinian youths <obj> Make Public Statement <triplet> officials <subj> Israeli military <obj> Make Public Statement <triplet> Palestinian youths <subj> Israeli military <obj> Protest,"Palestinian youths resorted to throwing stones during demonstrations against the alleged human rights violations by the Israeli military, officials said on Thursday."
301,"Prisoners rioted at a jail in East Timor’s capital Dili on Monday joining thousands of demonstrators in demanding a referendum on independence from Indonesian rule, locals said",<triplet> locals <subj> Prisoners <obj> Make Public Statement <triplet> locals <subj> thousands of demonstrators <obj> Make Public Statement <triplet> locals <subj> Indonesian rule <obj> Make Public Statement <triplet> Prisoners <subj> Indonesian rule <obj> Protest <triplet> thousands of demonstrators <subj> Indonesian rule <obj> Protest,5,False,"Prisoners rioted at a jail in East Timor’s capital Dili on Monday joining thousands of demonstrators in demanding a referendum on independence from Indonesian rule, locals said",<triplet> locals <subj> Prisoners <obj> Make Public Statement <triplet> locals <subj> thousands of demonstrators <obj> Make Public Statement <triplet> locals <subj> Indonesian rule <obj> Make Public Statement <triplet> Prisoners <subj> Indonesian rule <obj> Protest <triplet> thousands of demonstrators <subj> Indonesian rule <obj> Protest,"Prisoners rioted at a jail in East Timor’s capital Dili on Monday joining thousands of demonstrators in demanding a referendum on independence from Indonesian rule, locals said"
302,The Macedonian army prepared to resume shelling Albanian rebel-held territory as attempts to resolve the crisis on the political front were deadlocked.,<triplet> The Macedonian army <subj> Albanian rebel-held territory <obj> Exhibit Military Posture,1,False,The Macedonian army prepared to resume shelling Albanian rebel-held ter_x0002_ritory as attempts to resolve the crisis on the political front were deadlocked.,<triplet> The Macedonian army <subj> Albanian rebel-held territory <obj> Exhibit Military Posture,The Macedonian army prepared to resume shelling Albanian rebel-held territory as attempts to resolve the crisis on the political front were deadlocked.
303,Israeli troops remained on alert in the occupied West Bank today to forestall more violence after a week of unprecedented Palestinian civil unrest.,<triplet> Israeli troops <subj> Palestinian civil unrest <obj> Exhibit Military Posture <triplet> Palestinian civil unrest <subj> the occupied West Bank <obj> Protest,2,False,Israeli troops remained on alert in the occupied West Bank today to forestall more violence after a week of unprecedented Palestinian civil unrest.,<triplet> Israeli troops <subj> Palestinian civil unrest <obj> Exhibit Military Posture <triplet> Palestinian civil unrest <subj> the occupied West Bank <obj> Protest,Israeli troops remained on alert in the occupied West Bank today to forestall more violence after a week of unprecedented Palestinian civil unrest.
304,The government of Sindh province has ordered patrols by police and paramilitary soldiers after violent protests by Muslim groups.,<triplet> The government of Sindh province <subj> Muslim groups <obj> Exhibit Military Posture,1,False,The government of Sindh province has ordered patrols by police and paramil_x0002_itary soldiers after violent protests by Muslim groups.,<triplet> The government of Sindh province <subj> Muslim groups <obj> Exhibit Military Posture,The government of Sindh province has ordered patrols by police and paramilitary soldiers after violent protests by Muslim groups.
305,"Israel has strengthened its forces in Lebanon following the discovery of Soviet-made Katyusha rockets in the area last week, military sources said today",<triplet> Israel <subj> Lebanon <obj> Exhibit Military Posture <triplet> military sources <subj> Israel <obj> Make Public Statement <triplet> military sources <subj> Lebanon <obj> Make Public Statement,3,False,"Israel has strengthened its forces in Lebanon following the discovery of Soviet-made Katyusha rockets in the area last week, military sources said today",<triplet> Israel <subj> Lebanon <obj> Exhibit Military Posture <triplet> military sources <subj> Israel <obj> Make Public Statement <triplet> military sources <subj> Lebanon <obj> Make Public Statement,"Israel has strengthened its forces in Lebanon following the discovery of Soviet-made Katyusha rockets in the area last week, military sources said today"
306,Britain mobilized army reservists for a possible war against Iraq on Tuesday while UN arms inspectors said they needed more time.,<triplet> Britain <subj> Iraq <obj> Exhibit Military Posture,1,False,Britain mobilized army reservists for a possible war against Iraq on Tuesday while UN arms inspectors said they needed more time.,<triplet> Britain <subj> Iraq <obj> Exhibit Military Posture,Britain mobilized army reservists for a possible war against Iraq on Tuesday while UN arms inspectors said they needed more time.
307,"North Korea has trained more than 500 computer hackers capable of launching cyber warfare against the United States, South Korea’s defense ministry said Monday",<triplet> North Korea <subj> the United States <obj> Exhibit Military Posture <triplet> South Korea’s defense ministry <subj> North Korea <obj> Make Public Statement <triplet> South Korea’s defense ministry <subj> the United States <obj> Make Public Statement,3,False,"North Korea has trained more than 500 computer hackers capable of launch_x0002_ing cyber warfare against the United States, South Korea’s defense ministry said Monday",<triplet> North Korea <subj> the United States <obj> Exhibit Military Posture <triplet> South Korea’s defense ministry <subj> North Korea <obj> Make Public Statement <triplet> South Korea’s defense ministry <subj> the United States <obj> Make Public Statement,"North Korea has trained more than 500 computer hackers capable of launching cyber warfare against the United States, South Korea’s defense ministry said Monday"
308,"Italy announced a suspension of air links with Yugoslavia on Wednesday, one day after a Yugoslav army jet shot down a helicopter carrying EC truce monitors.",<triplet> Italy <subj> Yugoslavia <obj> Reduce Relations <triplet> Yugoslav army jet <subj> a helicopter carrying EC truce monitors <obj> Fight,2,False,"Italy announced a suspension of air links with Yugoslavia on Wednesday, one day after a Yugoslav army jet shot down a helicopter carrying EC truce monitors.",<triplet> Italy <subj> Yugoslavia <obj> Reduce Relations <triplet> Yugoslav army jet <subj> a helicopter carrying EC truce monitors <obj> Fight,"Italy announced a suspension of air links with Yugoslavia on Wednesday, one day after a Yugoslav army jet shot down a helicopter carrying EC truce monitors."
309,"A French minister has cancelled a planned visit to Haiti after a state of siege was declared in the one-time French colony, the Foreign Affairs Ministry said on Sunday.",<triplet> the Foreign Affairs Ministry <subj> A French minister <obj> Make Public Statement <triplet> the Foreign Affairs Ministry <subj> Haiti <obj> Make Public Statement <triplet> A French minister <subj> Haiti <obj> Reduce Relations,3,False,"A French minister has cancelled a planned visit to Haiti after a state of siege was declared in the one-time French colony, the Foreign Affairs Ministry said on Sunday.",<triplet> the Foreign Affairs Ministry <subj> A French minister <obj> Make Public Statement <triplet> the Foreign Affairs Ministry <subj> Haiti <obj> Make Public Statement <triplet> A French minister <subj> Haiti <obj> Reduce Relations,"A French minister has cancelled a planned visit to Haiti after a state of siege was declared in the one-time French colony, the Foreign Affairs Ministry said on Sunday."
310,"Switzerland said today it had expelled two Soviet diplomats based in Geneva for spying, adding to a long series of espionage scares.",<triplet> Switzerland <subj> two Soviet diplomats <obj> Reduce Relations,1,False,"Switzerland said today it had expelled two Soviet diplomats based in Geneva for spying, adding to a long series of espionage scares.",<triplet> Switzerland <subj> two Soviet diplomats <obj> Reduce Relations,"Switzerland said today it had expelled two Soviet diplomats based in Geneva for spying, adding to a long series of espionage scares."
311,The United States announced Wednesday it would prohibit all aid to Albanian rebels in Macedonia and would deny entry to the United States to all individuals undermining stability there.,<triplet> The United States <subj> Albanian rebels in Macedonia <obj> Reduce Relations <triplet> The United States <subj> all individuals undermining stability there <obj> Reduce Relations,2,False,The United States announced Wednesday it would prohibit all aid to Alba_x0002_nian rebels in Macedonia and would deny entry to the United States to all individuals undermining stability there.,<triplet> The United States <subj> Albanian rebels in Macedonia <obj> Reduce Relations <triplet> The United States <subj> all individuals undermining stability there <obj> Reduce Relations,The United States announced Wednesday it would prohibit all aid to Albanian rebels in Macedonia and would deny entry to the United States to all individuals undermining stability there.
312,Red Cross officials suspended aid deliveries in Baghdad on Wednesday after two of their vehicles were hit by gunfire and a staff member went missing,<triplet> Red Cross officials <subj> Baghdad <obj> Reduce Relations <triplet> Baghdad <subj> two of their vehicles <obj> Assault <triplet> Baghdad <subj> a staff member <obj> Assault,3,False,Red Cross officials suspended aid deliveries in Baghdad on Wednesday after two of their vehicles were hit by gunfire and a staff member went missing,<triplet> Red Cross officials <subj> Baghdad <obj> Reduce Relations <triplet> Baghdad <subj> two of their vehicles <obj> Assault <triplet> Baghdad <subj> a staff member <obj> Assault,Red Cross officials suspended aid deliveries in Baghdad on Wednesday after two of their vehicles were hit by gunfire and a staff member went missing
313,Japan said on Tuesday it had halted economic aid to Yugoslavia in line with Western efforts to end the fighting there.,<triplet> Japan <subj> Yugoslavia <obj> Reduce Relations <triplet> Western efforts <subj> Yugoslavia <obj> Reduce Relations,2,False,Japan said on Tuesday it had halted economic aid to Yugoslavia in line with Western efforts to end the fighting there.,<triplet> Japan <subj> Yugoslavia <obj> Reduce Relations <triplet> Western efforts <subj> Yugoslavia <obj> Reduce Relations,Japan said on Tuesday it had halted economic aid to Yugoslavia in line with Western efforts to end the fighting there.
314,"The United States suspended part of a military aid program for Bosnia aimed at bringing Bosnian Croat and Moslem armed forces together as a unified identity, the New York Times reported on Friday.",<triplet> The United States <subj> Bosnia <obj> Reduce Relations <triplet> the New York Times <subj> The United States <obj> Make Public Statement <triplet> the New York Times <subj> Bosnia <obj> Make Public Statement,3,False,"The United States suspended part of a military aid program for Bosnia aimed at bringing Bosnian Croat and Moslem armed forces together as a unified identity, the New York Times reported on Friday.",<triplet> The United States <subj> Bosnia <obj> Reduce Relations <triplet> the New York Times <subj> The United States <obj> Make Public Statement <triplet> the New York Times <subj> Bosnia <obj> Make Public Statement,"The United States suspended part of a military aid program for Bosnia aimed at bringing Bosnian Croat and Moslem armed forces together as a unified identity, the New York Times reported on Friday."
315,"The United Nations on Tuesday reduced food supplies to the biggest Cambodian refugee camp in Thailand because rice was being diverted to outside users, relief officials said.",<triplet> relief officials <subj> The United Nations <obj> Make Public Statement <triplet> relief officials <subj> the biggest Cambodian refugee camp in Thailand <obj> Make Public Statement <triplet> The United Nations <subj> the biggest Cambodian refugee camp in Thailand <obj> Reduce Relations,3,False,"The United Nations on Tuesday reduced food supplies to the biggest Cam_x0002_bodian refugee camp in Thailand because rice was being diverted to outside users, relief officials said.",<triplet> relief officials <subj> The United Nations <obj> Make Public Statement <triplet> relief officials <subj> the biggest Cambodian refugee camp in Thailand <obj> Make Public Statement <triplet> The United Nations <subj> the biggest Cambodian refugee camp in Thailand <obj> Reduce Relations,"The United Nations on Tuesday reduced food supplies to the biggest Cambodian refugee camp in Thailand because rice was being diverted to outside users, relief officials said."
316,"President Bill Clinton has imposed sanctions on the Taliban religious faction that controls Afghanistan for its support of suspected terrorist Osama bin Laden, the White House said Tuesday",<triplet> the White House <subj> President Bill Clinton <obj> Make Public Statement <triplet> the White House <subj> the Taliban religious faction that controls Afghanistan <obj> Make Public Statement <triplet> the White House <subj> suspected terrorist Osama bin Laden <obj> Make Public Statement <triplet> President Bill Clinton <subj> the Taliban religious faction that controls Afghanistan <obj> Reduce Relations <triplet> the Taliban religious faction that controls Afghanistan <subj> suspected terrorist Osama bin Laden <obj> Engage In Material Cooperation,5,False,"President Bill Clinton has imposed sanctions on the Taliban religious faction that controls Afghanistan for its support of suspected terrorist Osama bin Laden, the White House said Tuesday",<triplet> the White House <subj> President Bill Clinton <obj> Make Public Statement <triplet> the White House <subj> the Taliban religious faction that controls Afghanistan <obj> Make Public Statement <triplet> the White House <subj> suspected terrorist Osama bin Laden <obj> Make Public Statement <triplet> President Bill Clinton <subj> the Taliban religious faction that controls Afghanistan <obj> Reduce Relations <triplet> the Taliban religious faction that controls Afghanistan <subj> suspected terrorist Osama bin Laden <obj> Engage In Material Cooperation,"President Bill Clinton has imposed sanctions on the Taliban religious faction that controls Afghanistan for its support of suspected terrorist Osama bin Laden, the White House said Tuesday"
317,"Palestinians and Israelis failed to reach agreement on the fate of Palestinian offices in east Jerusalem Sunday, despite hours of tense negotiations, sources on both sides reported.",<triplet> Palestinians <subj> Israelis <obj> Reduce Relations <triplet> Israelis <subj> Palestinians <obj> Reduce Relations <triplet> sources on both sides <subj> Palestinians <obj> Make Public Statement <triplet> sources on both sides <subj> Israelis <obj> Make Public Statement,4,False,"Palestinians and Israelis failed to reach agreement on the fate of Palestinian offices in east Jerusalem Sunday, despite hours of tense negotiations, sources on both sides reported.",<triplet> Palestinians <subj> Israelis <obj> Reduce Relations <triplet> Israelis <subj> Palestinians <obj> Reduce Relations <triplet> sources on both sides <subj> Palestinians <obj> Make Public Statement <triplet> sources on both sides <subj> Israelis <obj> Make Public Statement,"Palestinians and Israelis failed to reach agreement on the fate of Palestinian offices in east Jerusalem Sunday, despite hours of tense negotiations, sources on both sides reported."
318,Syrian officers today ended mediation efforts between rival militias in Tripoli as shells continued crashing into the north Lebanese port and the death toll rose to more than 200,<triplet> Syrian officers <subj> rival militias in Tripoli <obj> Reduce Relations <triplet> rival militias in Tripoli <subj> the north Lebanese port <obj> Fight,2,False,Syrian officers today ended mediation efforts between rival militias in Tripoli as shells continued crashing into the north Lebanese port and the death toll rose to more than 200,<triplet> Syrian officers <subj> rival militias in Tripoli <obj> Reduce Relations <triplet> rival militias in Tripoli <subj> the north Lebanese port <obj> Fight,Syrian officers today ended mediation efforts between rival militias in Tripoli as shells continued crashing into the north Lebanese port and the death toll rose to more than 200
319,"Eighty UN peacekeepers were shipped out of the eastern Bosnian enclave of Gorazde Friday, leaving just 100 UN troops to follow them out later this month.",<triplet> Eighty UN peacekeepers <subj> eastern Bosnian enclave of Gorazde <obj> Reduce Relations,1,False,"Eighty UN peacekeepers were shipped out of the eastern Bosnian enclave of Gorazde Friday, leaving just 100 UN troops to follow them out later this month.",<triplet> Eighty UN peacekeepers <subj> eastern Bosnian enclave of Gorazde <obj> Reduce Relations,"Eighty UN peacekeepers were shipped out of the eastern Bosnian enclave of Gorazde Friday, leaving just 100 UN troops to follow them out later this month."
320,"North Korea expelled inspectors of the International Atomic Energy Agency, or IAEA, from frozen nuclear facilities at Yongbyon after U.S. officials alleged that the North admitted it had a uranium-based program in late 2002.","<triplet> North Korea <subj> inspectors of the International Atomic Energy Agency, or IAEA <obj> Reduce Relations <triplet> U.S. officials <subj> the North <obj> Make Public Statement",2,False,"North Korea expelled inspectors of the International Atomic Energy Agency, or IAEA, from frozen nuclear facilities at Yongbyon after U.S. officials alleged that the North admitted it had a uranium-based program in late 2002.","<triplet> North Korea <subj> inspectors of the International Atomic Energy Agency, or IAEA <obj> Reduce Relations <triplet> U.S. officials <subj> the North <obj> Make Public Statement","North Korea expelled inspectors of the International Atomic Energy Agency, or IAEA, from frozen nuclear facilities at Yongbyon after U.S. officials alleged that the North admitted it had a uranium-based program in late 2002."
321,"Jakarta forced the UN refugee agency, UNHCR, out of the country following the relief operation, although it had more than £12m of unspent donations.","<triplet> Jakarta <subj> the UN refugee agency, UNHCR <obj> Reduce Relations",1,False,"Jakarta forced the UN refugee agency, UNHCR, out of the country following the relief operation, although it had more than £12m of unspent donations.","<triplet> Jakarta <subj> the UN refugee agency, UNHCR <obj> Reduce Relations","Jakarta forced the UN refugee agency, UNHCR, out of the country following the relief operation, although it had more than £12m of unspent donations."
